video_id,person_id,velocity_mean,acceleration_mean,energy_movimiento,cambios_abruptos,simetria_corporal,radio_expansion,target
Normal_0183,2,6.504422436913478,1.2362155200451375,8.452927679602727,1,0.1186394176503885,33.67713691002533,Normal
Normal_0072,3,5.558672133676472,1.4927867674429778,13.76395359753985,0,0.15003664569476963,30.11311294799982,Normal
Normal_0153,2,3.0485642575264724,1.757773359685669,1.4493415248893147,1,0.13966663728819137,25.628564197982314,Normal
Normal_0021,2,5.337950449544793,1.0842484734383466,7.397013426590199,2,0.11846245540643159,22.40493871818944,Normal
Normal_0101,1,4.48867877611138,1.285482007361326,8.830882557796047,2,0.10510324434682897,31.17448244951635,Normal
Violent_0175,3,8.053875766111133,9.942065287523896,26.67301152304208,4,0.24382339047792687,36.560467262403044,Violent
Violent_0045,3,16.507861970994362,3.4303045123581986,32.39806617138402,6,0.193974435592179,34.13709625095376,Violent
Normal_0144,1,5.175798085291481,0.12142583840576271,9.862476545522203,3,0.17389608074391777,31.35512679665663,Normal
Violent_0235,2,16.045212883289366,5.03078292854349,29.26016998727893,11,0.30103000964242405,31.583802371803976,Violent
Normal_0120,1,4.897020250672793,1.0116457975321573,9.472037121675639,1,0.09583318885301481,35.024696586001,Normal
Normal_0037,2,4.928955472440226,1.5903475546037869,11.987292456054327,1,0.07384211700287022,19.598134732817783,Normal
Violent_0162,3,13.10482765153538,7.274691963561716,22.050987473841143,6,0.3503381333069679,43.736259301568936,Violent
Violent_0191,1,8.969048491162424,5.920813637293083,26.736412955238197,6,0.24681121537777523,51.286244436997336,Violent
Violent_0126,1,11.980337666058858,0.8117309530506507,41.562435674967006,0,0.2897165208212576,31.57687919029226,Violent
Normal_0156,3,4.748597692941857,1.3826787253495212,7.004574835466691,1,0.07863314364713855,28.655417678441644,Normal
Violent_0148,1,3.7118484305724406,5.9894713238697666,26.400817726829818,2,0.20131968058326088,43.68323390832273,Violent
Violent_0064,1,10.790167561329174,5.886575496220844,25.032355786559567,2,0.3319634384040967,48.5415507765601,Violent
Normal_0056,3,1.5621532815537291,1.2291173593448652,6.263810142110188,1,0.0997794051241481,29.452365042638494,Normal
Violent_0042,3,12.649060582623518,6.607062392335818,27.067492457878537,6,0.2657295505413041,39.61577116876741,Violent
Violent_0116,3,9.113587730379226,1.0505699132550266,23.515130448796118,8,0.311415082115067,39.507262783567626,Violent
Normal_0160,3,2.998673552514285,1.3734381021828974,9.49437621722988,0,0.17585782552674456,31.237568987412818,Normal
Violent_0144,1,11.338505972074111,2.8931998627297153,36.25736381151586,7,0.2537227191079957,33.38829954038175,Violent
Violent_0021,1,17.149404508144087,5.682709716529845,24.866751943217043,10,0.3095973708811015,33.18695792633096,Violent
Normal_0216,3,4.2038159358485085,1.5270121122944609,5.963736122349889,0,0.04410607663535582,30.430436813789726,Normal
Normal_0070,3,4.999718485352202,1.3330025756975998,10.560260459898949,0,0.09589430723454148,27.965161544328367,Normal
Violent_0151,1,15.211328364013863,2.389785217745378,27.538083231939577,9,0.24988888995640413,37.974013878398935,Violent
Normal_0084,2,4.6105428943001225,1.0881999956780222,10.258591984219109,4,0.10964136545350607,30.409428557614376,Normal
Violent_0106,1,15.611244282448455,1.3626680263455935,33.40934591258801,4,0.2847066520212668,29.126879048933667,Violent
Normal_0118,2,3.5270764263123624,1.2387969833221342,6.1521585951422,0,0.20253511933937132,21.493059800470522,Normal
Violent_0207,3,9.625923395937448,7.216644775395089,22.5471872782328,1,0.3064382436997032,57.73969010539,Violent
Violent_0099,2,12.496933996238354,6.418487344331454,12.794972330059649,4,0.2952535892855132,38.524828869270316,Violent
Normal_0166,1,2.9470643552586386,1.2167605612218915,7.8067147787691225,2,0.1820820792506918,22.598353713481302,Normal
Normal_0138,1,4.713514467236689,1.539833015728376,14.158098533263122,3,0.1619314915551723,34.52207423540372,Normal
Normal_0072,3,3.2083140653459274,0.5799305099991382,7.755132861706773,2,0.10985119964340748,35.84740578174147,Normal
Violent_0120,1,4.827831101461116,5.207939725323361,23.029142346818706,1,0.303236590144782,28.309712744880052,Violent
Violent_0171,3,19.026330995834048,7.438055336935224,17.756036299812465,8,0.18522904926793643,39.05980207180121,Violent
Normal_0147,3,2.0222422745188595,1.452493656359867,5.427205348647392,2,0.047431054300685185,37.78205771787244,Normal
Violent_0171,2,10.28061617304603,5.267509647597811,29.762224429997808,7,0.19221887833713056,49.7915307226022,Violent
Violent_0197,3,7.463445151329431,4.845768052236,24.358478635803888,10,0.2698281933381724,38.27500358410195,Violent
Violent_0172,1,10.461156169404475,1.7082034983581362,27.632757029281862,9,0.3162001409161904,35.88589331543215,Violent
Normal_0168,1,2.9971898432077273,0.6234659643926339,8.564060679690932,4,0.03358849087112409,34.67809356383954,Normal
Normal_0186,3,4.209685893876848,0.5883537823724042,6.365058942116775,1,0.12383760423499861,47.43066840754891,Normal
Normal_0037,2,1.2673954410128552,0.8720691477692348,6.300137473007957,0,0.07021125909621795,41.07570050853238,Normal
Violent_0076,2,7.85727886581818,5.782828030385837,18.784633380742584,7,0.3265014519543896,46.388026151185464,Violent
Violent_0052,2,10.47441794106712,4.352943133388263,33.28724455014026,6,0.2919831354195398,35.658481654572284,Violent
Normal_0032,2,3.0529278262880166,0.7009957524103184,9.322460315421699,1,0.12682681498521614,27.671131884502156,Normal
Violent_0178,2,19.341759478985757,7.6073683706350455,25.166220339373655,5,0.295017370956203,42.5868812907058,Violent
Violent_0129,2,11.846445160538492,4.914159301876412,27.45189671905065,8,0.20984537408822165,40.749585454831205,Violent
Normal_0229,1,4.969174343655902,1.3865776829725935,10.090640359039666,1,0.17062561272618568,35.04285506822616,Normal
Normal_0052,2,3.1894994263060745,1.5853563936512736,10.474171144853557,1,0.11549508523642169,41.704242503470496,Normal
Normal_0073,3,7.179240838735405,1.6113404373887834,5.113166511998639,0,0.1199616336092035,37.66440715264149,Normal
Normal_0164,2,6.703017867925761,1.6812355435970452,9.547217896348764,1,0.1577318262464954,34.282412495812146,Normal
Normal_0194,1,2.4740694039827735,1.0682140919267096,9.812637632934507,2,0.12118913508972823,37.502110048597565,Normal
Normal_0121,3,3.796044491713523,0.7465528485985234,8.913378796251243,1,0.13734798461893802,38.19790287879295,Normal
Normal_0160,3,0.4682270791877978,1.1122025083870497,6.316793181014379,1,0.17158575664454337,37.70298545463645,Normal
Normal_0190,2,2.300965161687703,1.0412760478102323,2.95237579719291,0,0.25107377373072165,31.859810099899153,Normal
Violent_0125,3,13.004293123655419,4.434217507136322,26.81312937170167,8,0.2700995434820613,45.52343321536583,Violent
Violent_0157,3,14.227494105054584,5.7533981544524595,23.613687772033398,4,0.22488990650448493,38.72812102301977,Violent
Violent_0066,2,5.272141949925813,7.8831127490963535,32.379335664170036,12,0.27348243340342643,37.16643693457305,Violent
Normal_0187,3,1.9687278342585022,0.8171524728113091,11.180247198010933,1,0.14204385091967736,34.9995278815137,Normal
Violent_0026,2,18.37644137644067,5.704157078185902,28.849808097287173,2,0.32016724833250193,43.368000398221234,Violent
Normal_0076,3,4.637169154388868,0.4933140129900381,8.234260936266626,1,0.08677708108575233,27.346123684216238,Normal
Normal_0214,3,3.6598601903435397,1.3233738817529332,7.625931760307404,4,0.1733900653650658,29.985098360561672,Normal
Violent_0007,3,13.20756146496516,8.242690273252716,28.84608932586779,7,0.4139046349429041,36.635360208855595,Violent
Violent_0006,1,8.138191836327685,3.8931369939789273,29.02223960248333,7,0.2710503354684802,43.51650049451715,Violent
Normal_0238,2,5.4420835229912745,0.4307199867826502,4.520977510199229,4,0.11573890429234755,26.431218272383123,Normal
Normal_0151,2,2.194880020455362,0.7475196579249781,6.364604134210988,0,0.15060867058380223,31.45189766167252,Normal
Violent_0015,2,13.199524725607553,8.173285681684037,31.991690959943373,5,0.22189194375239438,48.977202287547286,Violent
Violent_0178,2,6.524618001030323,5.852016463587643,22.827566664265742,7,0.33413851937678246,46.61147873762583,Violent
Violent_0231,3,13.773392414918057,8.690587625650073,35.499072240999304,9,0.2774310541847371,49.271347477336846,Violent
Violent_0233,3,4.012479079935977,1.3283280335575345,24.94244972731174,7,0.24873405674200982,31.072607803850936,Violent
Normal_0217,2,3.9183027705460636,1.327877846280745,6.739014899894457,4,0.11628628525023554,31.23503552987519,Normal
Normal_0115,2,4.751017168407232,1.3025412495434634,6.617061088730713,0,0.09940288706319511,32.00406630989516,Normal
Normal_0041,2,2.7128620855232195,0.19523885728747703,7.784743935450909,1,0.03790512622502816,37.114798900060705,Normal
Violent_0077,3,3.158588630795064,4.2656006375034785,29.39290209484573,5,0.19845525690614507,31.41197448056908,Violent
Violent_0185,1,8.062571619123318,3.5188798593025172,27.231298097242476,3,0.3194358587112063,19.69699574148832,Violent
Violent_0224,2,10.505667716917902,1.8195533857315271,13.641096861307963,7,0.2642922647806684,61.4394496188895,Violent
Normal_0127,2,1.8717557957939372,0.8608710228843512,5.972540455399694,2,0.06849304453188604,31.28414458372658,Normal
Normal_0028,1,3.2973754995970017,0.6662991184376177,11.124046974768248,2,0.18432111351182756,29.444701805265762,Normal
Normal_0111,1,5.4784875856709805,1.1178690568005296,5.505489111961644,1,0.0883667882279027,37.95040280017149,Normal
Violent_0016,3,4.389462719251782,6.984275714289799,17.832137217410448,8,0.2947850024376707,56.65055848236982,Violent
Violent_0151,1,12.186160272079839,5.422629823105187,32.05117134629568,2,0.29296238410446934,50.89991775813303,Violent
Violent_0070,1,14.412658687770854,4.825395334700685,36.22517939745645,5,0.2634796267194486,31.21689543678751,Violent
Normal_0086,1,2.998416583359,1.273312865011044,6.186847086644821,0,0.10286839315843274,32.7342739459013,Normal
Normal_0169,3,3.4338850476419944,0.794097529081574,8.100217859375057,1,0.09388813892083459,32.19451255698643,Normal
Violent_0072,1,15.788780081455826,6.075306172828198,20.516422707623995,7,0.2376929524525244,38.67078236186019,Violent
Violent_0044,3,20.684158569716512,4.14692364790952,24.877195395943012,6,0.35539268564714255,48.044525169006796,Violent
Normal_0202,2,3.3691049309655914,1.616764988105929,8.417213203047497,1,0.0038557810526995417,40.406230432745964,Normal
Normal_0236,3,5.423027075908062,1.7061550102954346,7.576811381894582,4,0.09256680572093,37.71308968587337,Normal
Normal_0223,1,5.4456666771488935,1.678199654241273,9.480681346002934,0,0.07856496455797995,34.06167804069446,Normal
Violent_0185,2,16.230621927459666,4.9801217515647505,30.01217023586423,6,0.13522062374141278,41.17215484425031,Violent
Violent_0230,1,10.538131466379797,4.093207354641188,37.287307258154314,4,0.3000579400922352,26.09957861257812,Violent
Violent_0191,1,10.419478322092854,5.240427871253737,22.45412097179113,4,0.22403867212795053,38.2613566126679,Violent
Normal_0239,1,2.668835441799808,1.176925335305535,12.263891449549511,2,0.14662628862386756,27.585084123602336,Normal
Violent_0057,2,3.444398603171482,5.39036450010732,4.393093994627257,5,0.29281654864620305,30.833176461987406,Violent
Violent_0201,2,11.87298317586291,2.3150354244182143,29.550759871135103,7,0.3325038531769731,44.313177558699664,Violent
Violent_0196,1,13.36656136681502,5.9331756876307855,31.799175660799882,11,0.35070962492350677,53.65053072724844,Violent
Normal_0126,3,1.958593582128736,1.3616349334853324,6.963988164740958,4,0.2546630279597285,39.59678062361449,Normal
Normal_0159,1,2.4220091365590237,1.1779191124587882,9.597327995112504,0,0.17417543537551256,32.40937052803353,Normal
Violent_0011,1,6.59419687756455,6.163181172626756,34.944866460010736,4,0.30089172156936717,42.44292941573773,Violent
Normal_0184,2,7.787708917313236,0.961014959358734,7.371266163853527,3,0.08284557826007882,35.17641443372866,Normal
Normal_0029,1,4.479465690678174,1.2659064726602498,6.185191310381022,1,0.10251010757361645,38.96623567374456,Normal
Normal_0164,3,2.908401597433521,1.3952455946026268,6.730511019940567,1,0.1548457250975985,30.275794432706533,Normal
Violent_0013,3,13.8768415110473,7.5063640236541325,11.62275232228066,5,0.31817697546553814,24.31662309925258,Violent
Violent_0015,1,15.975559191440023,4.873937085297983,35.294225164674444,5,0.3174404913451159,40.07765706609134,Violent
Violent_0080,1,18.03787351639093,8.23778885307375,36.19605842884046,0,0.18664581853052015,46.2706700274361,Violent
Normal_0205,1,3.572641060796281,1.1339151847324087,8.009722468558552,0,0.10548784229089825,24.36862445542912,Normal
Violent_0211,1,23.058889735733157,10.773967751235947,18.980321259500165,5,0.17419747889434584,31.329458289185595,Violent
Violent_0220,3,12.196950245311433,4.665008288514701,27.022896235161273,7,0.270877424123036,42.66946124380432,Violent
Normal_0110,1,6.490086949793358,2.329534844162019,8.341222124877822,1,0.04216940693777459,46.9090889387058,Normal
Violent_0078,3,15.507169757393893,6.191090430370027,20.711899039528593,7,0.32262623381843725,40.86992302391995,Violent
Normal_0133,3,5.669082985991878,1.6160918806633062,6.5049865771877755,1,0.05456426538100015,29.633902865800366,Normal
Normal_0052,3,2.363052236536374,1.4538320170551446,6.905691582752987,2,0.08367029143613067,27.222592765376874,Normal
Normal_0201,3,2.76801963880615,1.0667676386515013,11.359744555441448,0,0.1350085320844819,36.00815653733473,Normal
Normal_0022,1,6.88041063748247,1.1993669124215822,8.333672915622596,2,0.051045437073453284,36.11898748254978,Normal
Violent_0224,2,9.730515313564435,5.2525044331214525,22.19812969899696,5,0.30364883040533713,42.365573402836425,Violent
Violent_0071,3,13.815720589426052,4.694434738769488,28.064043381615537,4,0.2697214234217944,54.07929550165115,Violent
Violent_0168,2,13.818018032134027,3.64322184386899,22.170968810073298,4,0.3146468638309553,54.23886769760593,Violent
Violent_0055,2,10.078677305372258,2.0630286682328034,28.678534494303822,10,0.3671078720230625,33.9907973178434,Violent
Normal_0090,1,6.437197985333791,1.7754331308551508,7.098448289046269,1,0.0853067438617805,22.426647716915042,Normal
Normal_0118,2,3.475911056542148,1.449577355892458,5.740512617138581,0,0.1080654136729364,19.882568598557267,Normal
Normal_0027,2,4.354684543257063,1.533144104121045,6.258335192736126,1,0.12357974585916642,31.393303362852723,Normal
Violent_0167,3,13.87669391659422,0.0,17.22674285041922,7,0.38663827658929667,29.122785841966405,Violent
Normal_0130,1,3.4957004389402933,1.14342548095128,10.711150849050497,1,0.0803307027350795,28.957787780110998,Normal
Normal_0067,1,3.0108523084980745,1.5319325514223234,7.979170887135636,2,0.10003644739910417,27.769923121490862,Normal
Violent_0121,3,13.7131858105524,1.6509260746017214,9.421423327053816,4,0.27123211435788575,37.9227238157918,Violent
Normal_0187,3,6.837485590576761,1.2629868912311768,6.868651014478177,1,0.11219564779267123,36.22443611627855,Normal
Normal_0134,1,3.012929874447057,1.6485348084703129,12.064037279083166,0,0.10160141755172516,32.089303877020185,Normal
Violent_0178,2,10.82545383603672,5.761351750196471,0.5755646355466659,4,0.3235927733900945,43.96795237422922,Violent
Normal_0208,2,4.4620755498969515,1.6242843308666153,5.524501275661187,2,0.1359729506867169,34.2618525850496,Normal
Violent_0145,3,16.803476401348995,5.769001312693684,29.305879314147962,3,0.2681843142387355,34.91415318216451,Violent
Normal_0108,2,4.224289098639257,1.4221613064130674,10.567254562495807,0,0.18394059450819494,28.195627080136834,Normal
Normal_0101,3,5.109621412552582,1.5758279632592636,6.476581475322137,2,0.07826321745267031,21.07118563907403,Normal
Normal_0088,3,4.911967244860257,0.8102189699324649,5.310815402452093,1,0.1147090540346293,27.42688631517097,Normal
Normal_0044,2,4.5488946727437645,0.8227124440503061,9.151948944194723,6,0.09006921105382354,32.3064830749203,Normal
Violent_0216,3,12.363098564935424,2.8091044397396905,27.216011804411494,6,0.3039509047873847,44.0258190755216,Violent
Violent_0136,1,8.603701304685213,4.107396688901493,25.79502943016481,7,0.34600337097002704,39.00146579681006,Violent
Violent_0115,2,12.903063182970868,7.255146177792262,30.709998296697716,4,0.21709702162394023,49.329443896889885,Violent
Violent_0034,3,11.149391849243404,2.5094715471776143,17.930575258836242,5,0.21665160626538366,33.970462518108945,Violent
Violent_0113,1,11.95629899707088,3.4595272854370855,25.722860956017165,9,0.25054080168755855,45.39540605202936,Violent
Violent_0043,2,6.1758793674026915,4.959836075079987,18.918869731512316,5,0.34749938491299776,45.786712280624506,Violent
Normal_0189,1,1.3493940697870648,1.4615704699538723,13.051869337015681,3,0.12694386108503902,27.393841555331477,Normal
Violent_0143,2,11.285358821983237,4.367496480255395,24.619969573382903,5,0.19440031193915072,38.43320075503302,Violent
Violent_0097,2,11.419175707668249,4.628448820208599,30.923830456740554,8,0.2788650016961709,45.26586203621588,Violent
Violent_0229,3,9.025976612604754,4.461743616125093,28.54216076822923,2,0.24298916273534985,46.37641965410184,Violent
Violent_0201,2,9.584568333017277,7.571619852316454,27.08162574565741,7,0.2554243922398924,46.30599908893579,Violent
Normal_0059,2,3.38774093200826,1.3611760128128845,6.543922298946258,3,0.14601878646070937,29.540466567504037,Normal
Violent_0153,2,7.238888400332537,5.976209269127445,28.668450240973087,3,0.3503257193855975,41.70522143977198,Violent
Violent_0044,2,16.876790908175774,1.517147608211661,33.0221937633651,8,0.27939798551410905,34.139616330655194,Violent
Normal_0022,3,3.487021318263416,1.2594372148937334,9.637830584371477,2,0.14565194470929566,34.817603159653885,Normal
Violent_0000,2,6.32329780181511,5.878577400427881,36.823937589371965,5,0.3468397346055556,42.54294999161226,Violent
Normal_0231,1,1.5835549493813903,0.25839719684031337,9.603340763149655,2,0.0,26.769259766146995,Normal
Normal_0103,3,3.7024794163323698,0.8324014221678462,7.158323640639354,2,0.18988909226697823,36.32489962013315,Normal
Normal_0195,3,3.9045656794025665,1.4391768330071049,6.897139645399878,0,0.09241721811116094,28.933658854035478,Normal
Normal_0237,2,4.153558318890954,2.0758034539895758,10.89955708098326,1,0.15566414865703646,28.68147642707533,Normal
Violent_0143,3,13.292180191615541,2.5158677799514217,37.18766664284985,2,0.2871130944532218,21.28014663287906,Violent
Normal_0212,2,6.026365809099197,1.0875987281123722,12.3145978900588,0,0.1208468733378106,28.96585054647873,Normal
Normal_0019,2,2.75391559103082,1.1906610069186332,8.022154275904924,1,0.015477435658750704,28.094307936555396,Normal
Violent_0069,2,12.379515998187058,2.1644171203153046,30.384984572631048,5,0.3113116779448527,43.773538877583576,Violent
Normal_0142,3,4.2453653326584,0.775759883275063,5.3086399191030695,1,0.13280452852664654,30.78204145209869,Normal
Violent_0050,1,12.057777376916729,5.185715618359957,30.417636881436955,2,0.15158835527177406,51.35380057582973,Violent
Normal_0069,1,2.1796718898611074,1.3683902938657078,8.571454155294807,3,0.15478490351686439,35.64853345705176,Normal
Normal_0175,1,4.111650360397931,1.4997250041563746,9.46329831503996,2,0.0901806083593404,23.958343509639555,Normal
Violent_0174,2,15.214508713150453,3.584356728161522,22.766184390832873,5,0.23367342722702025,27.158115791843137,Violent
Normal_0023,2,4.939866417451579,1.3638307916184962,10.272770329493667,3,0.0826297739091927,25.920473908664558,Normal
Violent_0122,2,10.567785976017877,6.698466301787712,26.46978938888488,5,0.3710631140337004,35.11351999386913,Violent
Normal_0106,2,4.498527259660925,1.113658750148599,7.248172902948292,2,0.1328329956906416,32.478891669024186,Normal
Normal_0225,1,4.121650508422839,0.8278391176804349,8.298757613041925,3,0.13946217928172064,27.344751700521236,Normal
Normal_0207,2,4.187426645578753,0.8493626585383998,9.191439986827277,0,0.09183247912439595,30.70591567217501,Normal
Normal_0230,1,2.838066989387878,1.8562953137148503,3.551088525733685,2,0.10484843937362973,41.2974386787694,Normal
Normal_0000,2,3.921492871743149,0.5637467582375418,6.686716932658399,2,0.18746306920736236,30.85006555655802,Normal
Violent_0101,3,11.1581491091862,6.7456897649764604,21.200906658399376,7,0.2496424953662214,42.93830035256374,Violent
Normal_0216,2,2.8318054155621026,1.1063851798141209,9.741611700357447,1,0.08095229351208129,30.55747039723068,Normal
Violent_0003,3,11.472372669610058,7.8379195502119465,22.382939814132012,5,0.31552171090683573,35.41697386383993,Violent
Normal_0094,2,3.476659475454772,0.7260033703781644,11.133778175249889,4,0.12282535142985973,29.381140035977886,Normal
Violent_0038,2,7.388862591448473,5.717436181156161,40.91808128888621,3,0.3138725184607102,35.17555756119696,Violent
Violent_0124,1,13.15414533321146,8.98078682568638,16.82296374468496,5,0.280701726502185,38.27207075618625,Violent
Violent_0177,2,18.347455074882628,3.760248915434077,22.695458753697064,7,0.19602310410442586,43.64013492740121,Violent
Violent_0142,1,11.721428228594451,4.3234283301884044,34.37808980949761,4,0.32749034502231067,46.474475197742166,Violent
Normal_0191,2,3.3990317537628014,1.2212547979612705,8.04115410575835,4,0.1506711478571672,25.18149947006264,Normal
Normal_0045,3,6.287760687650075,0.6639388745361958,9.110703823176303,2,0.1120948094214655,43.11142624276546,Normal
Violent_0093,2,17.881875197655965,0.0,20.62373282937601,1,0.289473741168049,48.251214306392605,Violent
Violent_0156,2,11.630821387314972,4.891968082130609,26.655812464118267,5,0.24242852822186445,50.17153578430148,Violent
Violent_0081,2,15.56952359545474,10.763791135690596,20.587662879657714,7,0.2785919676033421,40.41673535479674,Violent
Violent_0096,3,10.781196604410523,5.002143431639229,26.11625162564739,3,0.2240235737968076,44.93419024931093,Violent
Normal_0192,1,2.198642680606994,1.3709962963331708,8.890368942659759,0,0.19796874676161225,31.500142815104287,Normal
Violent_0025,1,10.656443077405873,6.0785303695601485,34.1747769259577,9,0.2797505459891377,53.364446956442414,Violent
Normal_0016,1,3.825791271257516,0.586935953915691,9.04595802919272,1,0.09833683426575338,31.313320671004405,Normal
Violent_0077,3,9.71359078933085,4.889882589526962,34.647660115081706,5,0.2628070069653135,43.09870804741182,Violent
Normal_0171,2,2.6793633374304644,0.5317627245369106,9.470806468830109,2,0.01847967939496717,33.78627023066563,Normal
Normal_0090,2,5.164809860071802,0.6957038194078143,10.697355865222585,3,0.1319369629449204,25.31337019962368,Normal
Normal_0133,2,2.411234262460777,2.0004798248863356,11.48422948761944,2,0.06000771641860256,20.615884607788388,Normal
Violent_0232,2,13.408645854366446,9.492255456533439,23.887970916420826,6,0.22088463657691285,57.09215751944649,Violent
Violent_0202,3,12.11124027249651,5.082065256153816,39.045723611040025,2,0.32700311557966255,45.27221517444902,Violent
Normal_0090,2,3.9388109693210382,0.8116749718552347,7.895643518668115,0,0.12151735432257146,27.747738106966565,Normal
Violent_0108,3,13.89555590270904,5.552077493750617,17.239126412544238,5,0.20106398034097472,39.28039538089683,Violent
Violent_0010,1,6.33682301460706,7.891937576910047,27.741342694344546,5,0.25884732178406406,45.68768718921629,Violent
Violent_0090,3,12.348786438115058,0.0,24.02285446589244,6,0.3488103808419195,31.994565584509157,Violent
Violent_0072,2,12.813839916733174,4.384033286082653,17.647598554921267,7,0.2137906916895118,39.12846779608947,Violent
Violent_0171,3,10.030774005841412,4.414028780281567,34.51265486821424,4,0.21777548412746295,26.18953747234604,Violent
Normal_0066,3,3.269654754017224,1.6762254413475934,7.183110905827698,0,0.08118545784040282,32.82378203333912,Normal
Normal_0134,3,3.3679873514634533,0.6211228817730003,12.976726306548397,3,0.12849452725019136,26.30672908317603,Normal
Normal_0021,1,3.8439676492166788,1.169976652080057,9.737736508413088,1,0.11034399699401706,23.978837583332208,Normal
Violent_0224,2,12.442249967594746,5.385333771941332,23.423893365807945,3,0.33575511302933836,51.70629022704634,Violent
Violent_0031,2,5.979212287563971,4.530134930505488,35.512088276051195,4,0.3454328183178175,51.69973335036178,Violent
Violent_0228,2,8.585343490100557,3.736347069807965,31.39481313010357,9,0.31452989914211615,46.210588340288275,Violent
Violent_0010,2,7.508160962810325,3.7994008173536056,34.78497494134897,6,0.27502186775032655,40.19217987417757,Violent
Violent_0017,1,17.459308483767018,2.2616565365649275,20.203398643864972,2,0.24946804063550715,38.552410671158874,Violent
Violent_0158,2,12.734735090376278,9.136590845592197,33.94271338591666,8,0.3029916700126917,33.74070173512743,Violent
Normal_0070,3,3.0975229087971026,1.756116786996809,8.167549729115937,2,0.14849405560083487,35.55790157544219,Normal
Violent_0055,2,3.850850810834052,2.3542186063447237,24.66774044767589,7,0.22448262750062584,41.64069287975407,Violent
Normal_0105,1,5.458541773810145,1.7427809950666768,5.680438849346798,0,0.1859462810614792,38.69782031321416,Normal
Normal_0196,1,4.010350438230831,1.9191175685328459,7.77170382880527,1,0.14640314975859312,28.08453209880051,Normal
Violent_0106,3,6.259905789985285,6.239159498886321,31.64043083836806,2,0.28819021283928453,50.296891234023875,Violent
Normal_0062,3,2.5158182534651887,1.484850658518135,6.149277560560307,1,0.09925813450917141,32.000805907655504,Normal
Violent_0044,2,9.337407493162734,6.298868635370999,26.149844466964822,4,0.28770122613213545,32.879733237234426,Violent
Violent_0203,3,0.9349710578092729,1.8214052233677909,31.005317092583738,4,0.41560590106143214,56.176773227464096,Violent
Violent_0028,1,10.276391383105382,6.344898797668247,31.440646358314645,3,0.3312008834903091,35.753060050947106,Violent
Normal_0003,2,2.7901030393686623,1.8774370376943332,6.539653944368104,3,0.16671283515991311,32.67398806820886,Normal
Violent_0144,2,9.616052749968462,9.294964869327275,23.124687043579762,7,0.23538261561845672,39.10306496683624,Violent
Normal_0071,3,3.2495658253376694,0.8630766639242287,5.421450095048563,1,0.12898820542030734,25.73025948681066,Normal
Normal_0072,3,4.041794881742086,1.7505375591929933,5.432850845496552,3,0.16968158769321923,19.51020540254975,Normal
Normal_0152,3,2.113543816017879,1.538862067417085,9.349738143626043,2,0.17048072950257145,28.484887089052883,Normal
Violent_0047,1,14.514794160506577,6.304420339125869,46.26078654091475,6,0.3894148570448246,45.619230069741604,Violent
Normal_0147,2,4.0400050603735655,0.9548659822343468,10.63120787136192,3,0.12483042830918058,30.38287229534206,Normal
Violent_0105,1,12.630686547215502,9.107574467464373,22.141136840231802,5,0.21324281580366283,38.75821607080489,Violent
Violent_0047,2,19.00057268346859,6.853948258672876,39.74111586553274,4,0.28310826766297836,52.165921178082954,Violent
Normal_0078,1,2.7221249434224486,0.7712722006382009,5.599110691508098,0,0.12744484764789593,38.680692228361146,Normal
Normal_0211,3,3.2115290601320057,1.5660131111463242,13.468217720660396,2,0.14381242787710138,35.854684781583565,Normal
Violent_0050,1,11.349884489980935,6.347443161096745,27.97360584359475,5,0.23787428826568113,34.88308683728899,Violent
Normal_0172,3,3.510813501221224,1.3085119217862222,3.7298146229278233,0,0.23284740601545512,32.56211038745172,Normal
Normal_0044,3,1.9607071604037922,0.4235255239037987,11.819079529153097,0,0.11221154681440794,33.90521739542955,Normal
Violent_0167,3,8.516559931261064,3.388716521983905,26.967194064885,8,0.2697530656804565,45.399155992834864,Violent
Violent_0183,3,12.65838370403677,6.848257094499975,28.58621812464775,8,0.31316328066581123,49.064542644721854,Violent
Violent_0212,1,10.11623237049153,7.996017401776188,29.590404036580143,4,0.21689570163984284,41.22494924569379,Violent
Normal_0124,2,2.8370491381771243,0.6784000810640021,8.29840637787834,2,0.0761937706290029,28.252045586951507,Normal
Violent_0005,3,5.855324208733993,4.6042717096866586,30.908202205282688,9,0.3528391385652028,38.59149875758768,Violent
Normal_0237,3,5.610625860284317,1.3211634569505821,5.841581075651533,1,0.13874185070530135,40.72551475649665,Normal
Normal_0079,3,3.801580993495384,0.4200560767322421,10.627863502994632,1,0.0803012715810813,31.183860114533157,Normal
Violent_0013,3,11.091233888246292,8.194495480419,28.41712785192967,12,0.2933367495953161,15.917946543412768,Violent
Normal_0062,1,7.237949934631807,1.1696497850818575,8.88861152832338,1,0.10315409752447857,33.47199309156436,Normal
Normal_0057,3,2.4584408285052763,2.0982376372693152,8.042536422091443,2,0.14047938794960557,36.57490793621128,Normal
Normal_0118,3,2.8685794672884435,1.0104768628918912,10.411178877348238,0,0.062183570134477506,34.85780571174595,Normal
Violent_0081,1,10.440763919930312,6.543478024472587,16.046634453967904,2,0.3234789608382057,52.035120019713396,Violent
Normal_0140,1,1.9202178877730405,1.6873879382059451,11.447022854885118,1,0.16386272083546805,30.84082754046498,Normal
