IdNroServicio,Tarifa,Periodo,ConsumoEAT,Hurtos
100055,Residencial,2023-06-01,198.31,1
100055,Residencial,2023-07-01,176.72,1
100055,Residencial,2023-08-01,196.06,1
100055,Residencial,2023-09-01,161.17,1
100055,Residencial,2023-10-01,123.28,1
100055,Residencial,2023-11-01,169.38,1
100055,Residencial,2023-12-01,127.92,1
100055,Residencial,2024-01-01,150.66,1
100055,Residencial,2024-02-01,163.98,1
100055,Residencial,2024-03-01,100.09,1
100055,Residencial,2024-04-01,105.66,1
100055,Residencial,2024-05-01,115.34,1
100056,Residencial,2023-06-01,226.31,0
100056,Residencial,2023-07-01,176.17,0
100056,Residencial,2023-08-01,199.96,0
100056,Residencial,2023-09-01,194.13,0
100056,Residencial,2023-10-01,138.64,0
100056,Residencial,2023-11-01,145.56,0
100056,Residencial,2023-12-01,145.88,0
100056,Residencial,2024-01-01,176.29,0
100056,Residencial,2024-02-01,157.84,0
100056,Residencial,2024-03-01,252.03,0
100056,Residencial,2024-04-01,227.57,0
100056,Residencial,2024-05-01,232.09,0
100057,Comercial,2023-06-01,559.51,0
100057,Comercial,2023-07-01,559.16,0
100057,Comercial,2023-08-01,439.79,0
100057,Comercial,2023-09-01,829.01,0
100057,Comercial,2023-10-01,315.4,0
100057,Comercial,2023-11-01,316.19,0
100057,Comercial,2023-12-01,275.85,0
100057,Comercial,2024-01-01,274.39,0
100057,Comercial,2024-02-01,310.02,0
100057,Comercial,2024-03-01,143.71,0
100057,Comercial,2024-04-01,325.45,0
100057,Comercial,2024-05-01,247.44,0
100058,Residencial,2023-06-01,191.55,0
100058,Residencial,2023-07-01,98.16,0
100058,Residencial,2023-08-01,169.22,0
100058,Residencial,2023-09-01,160.72,0
100058,Residencial,2023-10-01,119.3,0
100058,Residencial,2023-11-01,145.5,0
100058,Residencial,2023-12-01,187.54,0
100058,Residencial,2024-01-01,209.36,0
100058,Residencial,2024-02-01,161.82,0
100058,Residencial,2024-03-01,190.93,0
100058,Residencial,2024-04-01,223.93,0
100058,Residencial,2024-05-01,231.21,0
100059,Comercial,2023-06-01,638.0,0
100059,Comercial,2023-07-01,644.54,0
100059,Comercial,2023-08-01,307.93,0
100059,Comercial,2023-09-01,638.87,0
100059,Comercial,2023-10-01,435.45,0
100059,Comercial,2023-11-01,500.09,0
100059,Comercial,2023-12-01,580.1,0
100059,Comercial,2024-01-01,452.98,0
100059,Comercial,2024-02-01,578.85,0
100059,Comercial,2024-03-01,640.04,0
100059,Comercial,2024-04-01,567.4,0
100059,Comercial,2024-05-01,605.86,0
100060,Industrial,2023-06-01,3119.84,0
100060,Industrial,2023-07-01,1949.28,0
100060,Industrial,2023-08-01,2491.11,0
100060,Industrial,2023-09-01,2378.96,0
100060,Industrial,2023-10-01,2313.55,0
100060,Industrial,2023-11-01,2320.28,0
100060,Industrial,2023-12-01,1356.7,0
100060,Industrial,2024-01-01,2250.59,0
100060,Industrial,2024-02-01,2347.78,0
100060,Industrial,2024-03-01,2289.51,0
100060,Industrial,2024-04-01,2730.65,0
100060,Industrial,2024-05-01,2535.17,0
100061,Comercial,2023-06-01,382.06,0
100061,Comercial,2023-07-01,417.1,0
100061,Comercial,2023-08-01,600.12,0
100061,Comercial,2023-09-01,343.54,0
100061,Comercial,2023-10-01,524.52,0
100061,Comercial,2023-11-01,502.84,0
100061,Comercial,2023-12-01,483.42,0
100061,Comercial,2024-01-01,518.22,0
100061,Comercial,2024-02-01,535.83,0
100061,Comercial,2024-03-01,582.25,0
100061,Comercial,2024-04-01,524.03,0
100061,Comercial,2024-05-01,569.88,0
100062,Residencial,2023-06-01,248.73,0
100062,Residencial,2023-07-01,203.13,0
100062,Residencial,2023-08-01,196.5,0
100062,Residencial,2023-09-01,204.72,0
100062,Residencial,2023-10-01,147.23,0
100062,Residencial,2023-11-01,157.82,0
100062,Residencial,2023-12-01,157.62,0
100062,Residencial,2024-01-01,192.61,0
100062,Residencial,2024-02-01,217.97,0
100062,Residencial,2024-03-01,183.75,0
100062,Residencial,2024-04-01,201.74,0
100062,Residencial,2024-05-01,149.66,0
100063,Residencial,2023-06-01,168.1,0
100063,Residencial,2023-07-01,185.75,0
100063,Residencial,2023-08-01,154.74,0
100063,Residencial,2023-09-01,167.58,0
100063,Residencial,2023-10-01,138.34,0
100063,Residencial,2023-11-01,112.69,0
100063,Residencial,2023-12-01,177.82,0
100063,Residencial,2024-01-01,177.75,0
100063,Residencial,2024-02-01,176.73,0
100063,Residencial,2024-03-01,201.63,0
100063,Residencial,2024-04-01,258.06,0
100063,Residencial,2024-05-01,200.97,0
100064,Residencial,2023-06-01,217.22,0
100064,Residencial,2023-07-01,125.41,0
100064,Residencial,2023-08-01,138.64,0
100064,Residencial,2023-09-01,141.89,0
100064,Residencial,2023-10-01,187.73,0
100064,Residencial,2023-11-01,143.03,0
100064,Residencial,2023-12-01,224.1,0
100064,Residencial,2024-01-01,190.39,0
100064,Residencial,2024-02-01,167.4,0
100064,Residencial,2024-03-01,177.28,0
100064,Residencial,2024-04-01,146.64,0
100064,Residencial,2024-05-01,203.83,0
100065,Residencial,2023-06-01,148.47,0
100065,Residencial,2023-07-01,159.87,0
100065,Residencial,2023-08-01,151.7,0
100065,Residencial,2023-09-01,183.22,0
100065,Residencial,2023-10-01,140.08,0
100065,Residencial,2023-11-01,209.11,0
100065,Residencial,2023-12-01,178.2,0
100065,Residencial,2024-01-01,159.94,0
100065,Residencial,2024-02-01,194.97,0
100065,Residencial,2024-03-01,153.58,0
100065,Residencial,2024-04-01,107.84,0
100065,Residencial,2024-05-01,111.52,0
100066,Industrial,2023-06-01,2932.81,0
100066,Industrial,2023-07-01,2022.07,0
100066,Industrial,2023-08-01,2325.24,0
100066,Industrial,2023-09-01,3216.37,0
100066,Industrial,2023-10-01,2052.3,0
100066,Industrial,2023-11-01,2531.95,0
100066,Industrial,2023-12-01,2399.85,0
100066,Industrial,2024-01-01,2577.02,0
100066,Industrial,2024-02-01,1975.08,0
100066,Industrial,2024-03-01,2192.7,0
100066,Industrial,2024-04-01,3043.79,0
100066,Industrial,2024-05-01,2923.27,0
100067,Industrial,2023-06-01,2765.63,0
100067,Industrial,2023-07-01,2404.18,0
100067,Industrial,2023-08-01,3056.01,0
100067,Industrial,2023-09-01,2861.17,0
100067,Industrial,2023-10-01,1210.37,0
100067,Industrial,2023-11-01,2514.53,0
100067,Industrial,2023-12-01,2240.76,0
100067,Industrial,2024-01-01,2859.41,0
100067,Industrial,2024-02-01,2470.04,0
100067,Industrial,2024-03-01,3248.98,0
100067,Industrial,2024-04-01,2732.6,0
100067,Industrial,2024-05-01,2506.45,0
100068,Comercial,2023-06-01,446.01,0
100068,Comercial,2023-07-01,785.21,0
100068,Comercial,2023-08-01,570.6,0
100068,Comercial,2023-09-01,710.69,0
100068,Comercial,2023-10-01,507.95,0
100068,Comercial,2023-11-01,451.07,0
100068,Comercial,2023-12-01,518.07,0
100068,Comercial,2024-01-01,483.27,0
100068,Comercial,2024-02-01,533.32,0
100068,Comercial,2024-03-01,664.0,0
100068,Comercial,2024-04-01,562.5,0
100068,Comercial,2024-05-01,491.64,0
100069,Residencial,2023-06-01,186.46,0
100069,Residencial,2023-07-01,182.28,0
100069,Residencial,2023-08-01,183.58,0
100069,Residencial,2023-09-01,178.63,0
100069,Residencial,2023-10-01,233.53,0
100069,Residencial,2023-11-01,178.46,0
100069,Residencial,2023-12-01,175.21,0
100069,Residencial,2024-01-01,131.22,0
100069,Residencial,2024-02-01,147.49,0
100069,Residencial,2024-03-01,140.27,0
100069,Residencial,2024-04-01,213.74,0
100069,Residencial,2024-05-01,204.79,0
100070,Comercial,2023-06-01,533.06,0
100070,Comercial,2023-07-01,548.03,0
100070,Comercial,2023-08-01,605.39,0
100070,Comercial,2023-09-01,542.3,0
100070,Comercial,2023-10-01,459.09,0
100070,Comercial,2023-11-01,485.75,0
100070,Comercial,2023-12-01,573.86,0
100070,Comercial,2024-01-01,380.09,0
100070,Comercial,2024-02-01,526.1,0
100070,Comercial,2024-03-01,564.89,0
100070,Comercial,2024-04-01,612.99,0
100070,Comercial,2024-05-01,555.96,0
100071,Residencial,2023-06-01,170.27,0
100071,Residencial,2023-07-01,139.75,0
100071,Residencial,2023-08-01,172.54,0
100071,Residencial,2023-09-01,129.88,0
100071,Residencial,2023-10-01,128.49,0
100071,Residencial,2023-11-01,207.32,0
100071,Residencial,2023-12-01,139.42,0
100071,Residencial,2024-01-01,186.4,0
100071,Residencial,2024-02-01,188.61,0
100071,Residencial,2024-03-01,135.85,0
100071,Residencial,2024-04-01,190.2,0
100071,Residencial,2024-05-01,213.1,0
100072,Residencial,2023-06-01,191.23,0
100072,Residencial,2023-07-01,157.7,0
100072,Residencial,2023-08-01,201.69,0
100072,Residencial,2023-09-01,178.6,0
100072,Residencial,2023-10-01,131.69,0
100072,Residencial,2023-11-01,140.13,0
100072,Residencial,2023-12-01,148.88,0
100072,Residencial,2024-01-01,181.46,0
100072,Residencial,2024-02-01,223.42,0
100072,Residencial,2024-03-01,170.46,0
100072,Residencial,2024-04-01,201.83,0
100072,Residencial,2024-05-01,135.37,0
100073,Residencial,2023-06-01,246.27,1
100073,Residencial,2023-07-01,162.87,1
100073,Residencial,2023-08-01,152.46,1
100073,Residencial,2023-09-01,58.39,1
100073,Residencial,2023-10-01,79.37,1
100073,Residencial,2023-11-01,45.96,1
100073,Residencial,2023-12-01,111.59,1
100073,Residencial,2024-01-01,48.52,1
100073,Residencial,2024-02-01,113.36,1
100073,Residencial,2024-03-01,78.62,1
100073,Residencial,2024-04-01,50.04,1
100073,Residencial,2024-05-01,66.22,1
100074,Comercial,2023-06-01,308.07,0
100074,Comercial,2023-07-01,420.82,0
100074,Comercial,2023-08-01,546.71,0
100074,Comercial,2023-09-01,437.76,0
100074,Comercial,2023-10-01,655.55,0
100074,Comercial,2023-11-01,536.55,0
100074,Comercial,2023-12-01,386.79,0
100074,Comercial,2024-01-01,622.64,0
100074,Comercial,2024-02-01,516.3,0
100074,Comercial,2024-03-01,513.59,0
100074,Comercial,2024-04-01,521.55,0
100074,Comercial,2024-05-01,504.2,0
100075,Residencial,2023-06-01,200.28,0
100075,Residencial,2023-07-01,198.02,0
100075,Residencial,2023-08-01,195.35,0
100075,Residencial,2023-09-01,210.67,0
100075,Residencial,2023-10-01,121.5,0
100075,Residencial,2023-11-01,201.54,0
100075,Residencial,2023-12-01,203.5,0
100075,Residencial,2024-01-01,183.6,0
100075,Residencial,2024-02-01,268.85,0
100075,Residencial,2024-03-01,193.74,0
100075,Residencial,2024-04-01,196.26,0
100075,Residencial,2024-05-01,159.84,0
100076,Residencial,2023-06-01,197.74,0
100076,Residencial,2023-07-01,164.53,0
100076,Residencial,2023-08-01,144.8,0
100076,Residencial,2023-09-01,172.21,0
100076,Residencial,2023-10-01,193.82,0
100076,Residencial,2023-11-01,218.09,0
100076,Residencial,2023-12-01,163.14,0
100076,Residencial,2024-01-01,156.9,0
100076,Residencial,2024-02-01,187.0,0
100076,Residencial,2024-03-01,170.88,0
100076,Residencial,2024-04-01,222.26,0
100076,Residencial,2024-05-01,158.06,0
100077,Residencial,2023-06-01,182.6,0
100077,Residencial,2023-07-01,188.08,0
100077,Residencial,2023-08-01,215.58,0
100077,Residencial,2023-09-01,217.3,0
100077,Residencial,2023-10-01,172.69,0
100077,Residencial,2023-11-01,245.58,0
100077,Residencial,2023-12-01,182.96,0
100077,Residencial,2024-01-01,161.09,0
100077,Residencial,2024-02-01,133.23,0
100077,Residencial,2024-03-01,115.72,0
100077,Residencial,2024-04-01,150.31,0
100077,Residencial,2024-05-01,187.53,0
100078,Residencial,2023-06-01,188.4,0
100078,Residencial,2023-07-01,134.15,0
100078,Residencial,2023-08-01,188.15,0
100078,Residencial,2023-09-01,130.53,0
100078,Residencial,2023-10-01,215.27,0
100078,Residencial,2023-11-01,171.52,0
100078,Residencial,2023-12-01,173.7,0
100078,Residencial,2024-01-01,173.66,0
100078,Residencial,2024-02-01,187.55,0
100078,Residencial,2024-03-01,194.88,0
100078,Residencial,2024-04-01,175.04,0
100078,Residencial,2024-05-01,213.51,0
100079,Residencial,2023-06-01,195.58,0
100079,Residencial,2023-07-01,176.11,0
100079,Residencial,2023-08-01,162.23,0
100079,Residencial,2023-09-01,160.89,0
100079,Residencial,2023-10-01,147.27,0
100079,Residencial,2023-11-01,165.67,0
100079,Residencial,2023-12-01,228.08,0
100079,Residencial,2024-01-01,223.55,0
100079,Residencial,2024-02-01,196.11,0
100079,Residencial,2024-03-01,164.66,0
100079,Residencial,2024-04-01,160.34,0
100079,Residencial,2024-05-01,170.14,0
100080,Residencial,2023-06-01,198.68,0
100080,Residencial,2023-07-01,142.38,0
100080,Residencial,2023-08-01,154.06,0
100080,Residencial,2023-09-01,164.25,0
100080,Residencial,2023-10-01,163.48,0
100080,Residencial,2023-11-01,172.21,0
100080,Residencial,2023-12-01,198.46,0
100080,Residencial,2024-01-01,193.72,0
100080,Residencial,2024-02-01,142.06,0
100080,Residencial,2024-03-01,181.24,0
100080,Residencial,2024-04-01,200.31,0
100080,Residencial,2024-05-01,226.1,0
100081,Residencial,2023-06-01,174.71,0
100081,Residencial,2023-07-01,190.51,0
100081,Residencial,2023-08-01,140.77,0
100081,Residencial,2023-09-01,147.99,0
100081,Residencial,2023-10-01,125.9,0
100081,Residencial,2023-11-01,197.79,0
100081,Residencial,2023-12-01,206.19,0
100081,Residencial,2024-01-01,194.87,0
100081,Residencial,2024-02-01,212.78,0
100081,Residencial,2024-03-01,150.28,0
100081,Residencial,2024-04-01,205.87,0
100081,Residencial,2024-05-01,130.36,0
100082,Residencial,2023-06-01,176.54,0
100082,Residencial,2023-07-01,209.12,0
100082,Residencial,2023-08-01,145.87,0
100082,Residencial,2023-09-01,266.02,0
100082,Residencial,2023-10-01,255.61,0
100082,Residencial,2023-11-01,153.64,0
100082,Residencial,2023-12-01,110.28,0
100082,Residencial,2024-01-01,155.59,0
100082,Residencial,2024-02-01,173.42,0
100082,Residencial,2024-03-01,206.6,0
100082,Residencial,2024-04-01,196.8,0
100082,Residencial,2024-05-01,179.42,0
100083,Comercial,2023-06-01,349.13,0
100083,Comercial,2023-07-01,613.46,0
100083,Comercial,2023-08-01,576.41,0
100083,Comercial,2023-09-01,535.12,0
100083,Comercial,2023-10-01,638.22,0
100083,Comercial,2023-11-01,543.78,0
100083,Comercial,2023-12-01,384.95,0
100083,Comercial,2024-01-01,673.29,0
100083,Comercial,2024-02-01,441.62,0
100083,Comercial,2024-03-01,611.66,0
100083,Comercial,2024-04-01,471.7,0
100083,Comercial,2024-05-01,484.71,0
100084,Comercial,2023-06-01,667.3,0
100084,Comercial,2023-07-01,536.21,0
100084,Comercial,2023-08-01,513.67,0
100084,Comercial,2023-09-01,377.49,0
100084,Comercial,2023-10-01,425.8,0
100084,Comercial,2023-11-01,310.23,0
100084,Comercial,2023-12-01,471.83,0
100084,Comercial,2024-01-01,433.67,0
100084,Comercial,2024-02-01,492.72,0
100084,Comercial,2024-03-01,767.57,0
100084,Comercial,2024-04-01,562.01,0
100084,Comercial,2024-05-01,598.31,0
100085,Residencial,2023-06-01,200.98,0
100085,Residencial,2023-07-01,232.1,0
100085,Residencial,2023-08-01,177.38,0
100085,Residencial,2023-09-01,192.44,0
100085,Residencial,2023-10-01,192.36,0
100085,Residencial,2023-11-01,180.56,0
100085,Residencial,2023-12-01,156.4,0
100085,Residencial,2024-01-01,130.83,0
100085,Residencial,2024-02-01,157.31,0
100085,Residencial,2024-03-01,141.27,0
100085,Residencial,2024-04-01,135.69,0
100085,Residencial,2024-05-01,163.71,0
100086,Residencial,2023-06-01,215.02,0
100086,Residencial,2023-07-01,166.17,0
100086,Residencial,2023-08-01,190.41,0
100086,Residencial,2023-09-01,139.47,0
100086,Residencial,2023-10-01,154.92,0
100086,Residencial,2023-11-01,130.52,0
100086,Residencial,2023-12-01,145.36,0
100086,Residencial,2024-01-01,203.72,0
100086,Residencial,2024-02-01,208.33,0
100086,Residencial,2024-03-01,161.04,0
100086,Residencial,2024-04-01,158.8,0
100086,Residencial,2024-05-01,264.35,0
100087,Comercial,2023-06-01,497.19,0
100087,Comercial,2023-07-01,501.29,0
100087,Comercial,2023-08-01,433.5,0
100087,Comercial,2023-09-01,530.62,0
100087,Comercial,2023-10-01,414.36,0
100087,Comercial,2023-11-01,544.81,0
100087,Comercial,2023-12-01,536.59,0
100087,Comercial,2024-01-01,477.36,0
100087,Comercial,2024-02-01,533.38,0
100087,Comercial,2024-03-01,712.83,0
100087,Comercial,2024-04-01,490.42,0
100087,Comercial,2024-05-01,573.87,0
100088,Comercial,2023-06-01,606.52,0
100088,Comercial,2023-07-01,499.85,0
100088,Comercial,2023-08-01,508.9,0
100088,Comercial,2023-09-01,546.69,0
100088,Comercial,2023-10-01,637.7,0
100088,Comercial,2023-11-01,539.21,0
100088,Comercial,2023-12-01,605.19,0
100088,Comercial,2024-01-01,613.71,0
100088,Comercial,2024-02-01,457.6,0
100088,Comercial,2024-03-01,415.22,0
100088,Comercial,2024-04-01,422.39,0
100088,Comercial,2024-05-01,552.93,0
100089,Comercial,2023-06-01,643.03,0
100089,Comercial,2023-07-01,699.14,0
100089,Comercial,2023-08-01,623.83,0
100089,Comercial,2023-09-01,536.73,0
100089,Comercial,2023-10-01,678.56,0
100089,Comercial,2023-11-01,352.48,0
100089,Comercial,2023-12-01,527.77,0
100089,Comercial,2024-01-01,571.82,0
100089,Comercial,2024-02-01,489.69,0
100089,Comercial,2024-03-01,441.33,0
100089,Comercial,2024-04-01,466.5,0
100089,Comercial,2024-05-01,453.5,0
100090,Comercial,2023-06-01,459.18,0
100090,Comercial,2023-07-01,419.01,0
100090,Comercial,2023-08-01,550.96,0
100090,Comercial,2023-09-01,576.71,0
100090,Comercial,2023-10-01,402.73,0
100090,Comercial,2023-11-01,288.66,0
100090,Comercial,2023-12-01,438.73,0
100090,Comercial,2024-01-01,521.16,0
100090,Comercial,2024-02-01,239.86,0
100090,Comercial,2024-03-01,489.01,0
100090,Comercial,2024-04-01,251.49,0
100090,Comercial,2024-05-01,347.46,0
100091,Industrial,2023-06-01,2391.3,0
100091,Industrial,2023-07-01,2893.03,0
100091,Industrial,2023-08-01,2197.9,0
100091,Industrial,2023-09-01,1973.82,0
100091,Industrial,2023-10-01,2097.68,0
100091,Industrial,2023-11-01,2142.15,0
100091,Industrial,2023-12-01,2432.7,0
100091,Industrial,2024-01-01,2547.21,0
100091,Industrial,2024-02-01,2298.53,0
100091,Industrial,2024-03-01,2355.84,0
100091,Industrial,2024-04-01,2575.73,0
100091,Industrial,2024-05-01,2690.29,0
100092,Residencial,2023-06-01,174.7,0
100092,Residencial,2023-07-01,182.98,0
100092,Residencial,2023-08-01,234.12,0
100092,Residencial,2023-09-01,189.74,0
100092,Residencial,2023-10-01,134.82,0
100092,Residencial,2023-11-01,123.54,0
100092,Residencial,2023-12-01,192.08,0
100092,Residencial,2024-01-01,122.87,0
100092,Residencial,2024-02-01,178.99,0
100092,Residencial,2024-03-01,268.43,0
100092,Residencial,2024-04-01,145.0,0
100092,Residencial,2024-05-01,164.3,0
100093,Comercial,2023-06-01,626.58,0
100093,Comercial,2023-07-01,483.51,0
100093,Comercial,2023-08-01,578.42,0
100093,Comercial,2023-09-01,789.86,0
100093,Comercial,2023-10-01,452.48,0
100093,Comercial,2023-11-01,572.59,0
100093,Comercial,2023-12-01,561.05,0
100093,Comercial,2024-01-01,551.84,0
100093,Comercial,2024-02-01,454.87,0
100093,Comercial,2024-03-01,492.06,0
100093,Comercial,2024-04-01,624.59,0
100093,Comercial,2024-05-01,436.56,0
100094,Residencial,2023-06-01,208.25,0
100094,Residencial,2023-07-01,161.02,0
100094,Residencial,2023-08-01,218.27,0
100094,Residencial,2023-09-01,232.33,0
100094,Residencial,2023-10-01,177.86,0
100094,Residencial,2023-11-01,164.37,0
100094,Residencial,2023-12-01,137.06,0
100094,Residencial,2024-01-01,239.03,0
100094,Residencial,2024-02-01,231.84,0
100094,Residencial,2024-03-01,154.61,0
100094,Residencial,2024-04-01,159.94,0
100094,Residencial,2024-05-01,215.49,0
100095,Residencial,2023-06-01,99.5,0
100095,Residencial,2023-07-01,138.39,0
100095,Residencial,2023-08-01,191.75,0
100095,Residencial,2023-09-01,167.3,0
100095,Residencial,2023-10-01,135.24,0
100095,Residencial,2023-11-01,164.39,0
100095,Residencial,2023-12-01,157.83,0
100095,Residencial,2024-01-01,193.11,0
100095,Residencial,2024-02-01,212.78,0
100095,Residencial,2024-03-01,213.69,0
100095,Residencial,2024-04-01,202.0,0
100095,Residencial,2024-05-01,208.74,0
100096,Comercial,2023-06-01,692.61,0
100096,Comercial,2023-07-01,477.79,0
100096,Comercial,2023-08-01,514.05,0
100096,Comercial,2023-09-01,646.54,0
100096,Comercial,2023-10-01,260.66,0
100096,Comercial,2023-11-01,543.51,0
100096,Comercial,2023-12-01,264.7,0
100096,Comercial,2024-01-01,427.37,0
100096,Comercial,2024-02-01,543.62,0
100096,Comercial,2024-03-01,412.89,0
100096,Comercial,2024-04-01,431.58,0
100096,Comercial,2024-05-01,627.64,0
100097,Comercial,2023-06-01,503.74,0
100097,Comercial,2023-07-01,640.01,0
100097,Comercial,2023-08-01,729.02,0
100097,Comercial,2023-09-01,541.51,0
100097,Comercial,2023-10-01,530.5,0
100097,Comercial,2023-11-01,584.17,0
100097,Comercial,2023-12-01,593.4,0
100097,Comercial,2024-01-01,471.18,0
100097,Comercial,2024-02-01,542.85,0
100097,Comercial,2024-03-01,545.66,0
100097,Comercial,2024-04-01,517.21,0
100097,Comercial,2024-05-01,449.57,0
100098,Residencial,2023-06-01,164.4,0
100098,Residencial,2023-07-01,170.26,0
100098,Residencial,2023-08-01,166.65,0
100098,Residencial,2023-09-01,214.96,0
100098,Residencial,2023-10-01,211.18,0
100098,Residencial,2023-11-01,179.71,0
100098,Residencial,2023-12-01,136.11,0
100098,Residencial,2024-01-01,130.85,0
100098,Residencial,2024-02-01,176.88,0
100098,Residencial,2024-03-01,162.28,0
100098,Residencial,2024-04-01,169.81,0
100098,Residencial,2024-05-01,128.57,0
100099,Comercial,2023-06-01,631.02,0
100099,Comercial,2023-07-01,486.33,0
100099,Comercial,2023-08-01,411.29,0
100099,Comercial,2023-09-01,488.49,0
100099,Comercial,2023-10-01,514.93,0
100099,Comercial,2023-11-01,528.48,0
100099,Comercial,2023-12-01,308.85,0
100099,Comercial,2024-01-01,610.63,0
100099,Comercial,2024-02-01,469.46,0
100099,Comercial,2024-03-01,527.6,0
100099,Comercial,2024-04-01,458.59,0
100099,Comercial,2024-05-01,386.95,0
100100,Residencial,2023-06-01,211.85,0
100100,Residencial,2023-07-01,180.32,0
100100,Residencial,2023-08-01,144.41,0
100100,Residencial,2023-09-01,131.83,0
100100,Residencial,2023-10-01,153.61,0
100100,Residencial,2023-11-01,144.11,0
100100,Residencial,2023-12-01,137.62,0
100100,Residencial,2024-01-01,83.48,0
100100,Residencial,2024-02-01,167.35,0
100100,Residencial,2024-03-01,178.38,0
100100,Residencial,2024-04-01,123.25,0
100100,Residencial,2024-05-01,84.92,0
100101,Residencial,2023-06-01,213.24,0
100101,Residencial,2023-07-01,144.08,0
100101,Residencial,2023-08-01,218.95,0
100101,Residencial,2023-09-01,199.66,0
100101,Residencial,2023-10-01,190.37,0
100101,Residencial,2023-11-01,177.97,0
100101,Residencial,2023-12-01,143.94,0
100101,Residencial,2024-01-01,187.9,0
100101,Residencial,2024-02-01,170.79,0
100101,Residencial,2024-03-01,277.82,0
100101,Residencial,2024-04-01,190.73,0
100101,Residencial,2024-05-01,165.76,0
100102,Comercial,2023-06-01,352.45,0
100102,Comercial,2023-07-01,423.39,0
100102,Comercial,2023-08-01,748.89,0
100102,Comercial,2023-09-01,384.33,0
100102,Comercial,2023-10-01,521.6,0
100102,Comercial,2023-11-01,516.8,0
100102,Comercial,2023-12-01,403.24,0
100102,Comercial,2024-01-01,442.57,0
100102,Comercial,2024-02-01,630.66,0
100102,Comercial,2024-03-01,531.71,0
100102,Comercial,2024-04-01,542.74,0
100102,Comercial,2024-05-01,621.84,0
100103,Residencial,2023-06-01,206.23,0
100103,Residencial,2023-07-01,180.81,0
100103,Residencial,2023-08-01,195.86,0
100103,Residencial,2023-09-01,167.85,0
100103,Residencial,2023-10-01,102.15,0
100103,Residencial,2023-11-01,188.71,0
100103,Residencial,2023-12-01,162.82,0
100103,Residencial,2024-01-01,213.67,0
100103,Residencial,2024-02-01,198.83,0
100103,Residencial,2024-03-01,241.92,0
100103,Residencial,2024-04-01,187.85,0
100103,Residencial,2024-05-01,128.57,0
100104,Residencial,2023-06-01,169.8,0
100104,Residencial,2023-07-01,167.53,0
100104,Residencial,2023-08-01,162.96,0
100104,Residencial,2023-09-01,115.22,0
100104,Residencial,2023-10-01,146.4,0
100104,Residencial,2023-11-01,150.04,0
100104,Residencial,2023-12-01,169.19,0
100104,Residencial,2024-01-01,218.21,0
100104,Residencial,2024-02-01,216.66,0
100104,Residencial,2024-03-01,186.44,0
100104,Residencial,2024-04-01,173.67,0
100104,Residencial,2024-05-01,160.17,0
100105,Comercial,2023-06-01,475.04,1
100105,Comercial,2023-07-01,525.56,1
100105,Comercial,2023-08-01,478.53,1
100105,Comercial,2023-09-01,482.24,1
100105,Comercial,2023-10-01,685.3,1
100105,Comercial,2023-11-01,510.51,1
100105,Comercial,2023-12-01,156.93,1
100105,Comercial,2024-01-01,262.31,1
100105,Comercial,2024-02-01,278.02,1
100105,Comercial,2024-03-01,291.89,1
100105,Comercial,2024-04-01,413.8,1
100105,Comercial,2024-05-01,144.97,1
100106,Comercial,2023-06-01,618.04,0
100106,Comercial,2023-07-01,331.21,0
100106,Comercial,2023-08-01,502.42,0
100106,Comercial,2023-09-01,553.71,0
100106,Comercial,2023-10-01,432.65,0
100106,Comercial,2023-11-01,476.22,0
100106,Comercial,2023-12-01,543.67,0
100106,Comercial,2024-01-01,567.16,0
100106,Comercial,2024-02-01,619.51,0
100106,Comercial,2024-03-01,534.97,0
100106,Comercial,2024-04-01,500.52,0
100106,Comercial,2024-05-01,739.68,0
100107,Comercial,2023-06-01,506.31,0
100107,Comercial,2023-07-01,589.33,0
100107,Comercial,2023-08-01,697.1,0
100107,Comercial,2023-09-01,542.65,0
100107,Comercial,2023-10-01,619.6,0
100107,Comercial,2023-11-01,397.62,0
100107,Comercial,2023-12-01,564.4,0
100107,Comercial,2024-01-01,425.73,0
100107,Comercial,2024-02-01,275.35,0
100107,Comercial,2024-03-01,608.77,0
100107,Comercial,2024-04-01,582.53,0
100107,Comercial,2024-05-01,550.2,0
100108,Residencial,2023-06-01,213.16,0
100108,Residencial,2023-07-01,183.64,0
100108,Residencial,2023-08-01,210.04,0
100108,Residencial,2023-09-01,175.38,0
100108,Residencial,2023-10-01,206.79,0
100108,Residencial,2023-11-01,129.5,0
100108,Residencial,2023-12-01,117.59,0
100108,Residencial,2024-01-01,205.18,0
100108,Residencial,2024-02-01,168.97,0
100108,Residencial,2024-03-01,204.25,0
100108,Residencial,2024-04-01,219.44,0
100108,Residencial,2024-05-01,211.62,0
100109,Residencial,2023-06-01,207.93,0
100109,Residencial,2023-07-01,139.94,0
100109,Residencial,2023-08-01,169.07,0
100109,Residencial,2023-09-01,101.97,0
100109,Residencial,2023-10-01,93.93,0
100109,Residencial,2023-11-01,126.68,0
100109,Residencial,2023-12-01,110.89,0
100109,Residencial,2024-01-01,177.56,0
100109,Residencial,2024-02-01,141.43,0
100109,Residencial,2024-03-01,120.94,0
100109,Residencial,2024-04-01,70.73,0
100109,Residencial,2024-05-01,123.2,0
100110,Residencial,2023-06-01,162.51,0
100110,Residencial,2023-07-01,216.69,0
