id,ts,consumo
2,2025-01-20 20:00:00,2.092
2,2025-01-20 20:15:00,2.038
2,2025-01-20 20:30:00,2.437
2,2025-01-20 20:45:00,2.105
2,2025-01-20 21:00:00,1.755
2,2025-01-20 21:15:00,1.536
2,2025-01-20 21:30:00,1.878
2,2025-01-20 21:45:00,1.79
2,2025-01-20 22:00:00,1.558
2,2025-01-20 22:15:00,2.023
2,2025-01-20 22:30:00,1.599
2,2025-01-20 22:45:00,1.251
2,2025-01-20 23:00:00,1.747
2,2025-01-20 23:15:00,1.907
2,2025-01-20 23:30:00,1.481
2,2025-01-20 23:45:00,1.695
3,2025-01-01 00:00:00,3.714
3,2025-01-01 00:15:00,3.429
3,2025-01-01 00:30:00,3.878
3,2025-01-01 00:45:00,3.817
3,2025-01-01 01:00:00,3.805
3,2025-01-01 01:15:00,3.739
3,2025-01-01 01:30:00,4.197
3,2025-01-01 01:45:00,3.615
3,2025-01-01 02:00:00,4.287
3,2025-01-01 02:15:00,3.679
3,2025-01-01 02:30:00,3.935
3,2025-01-01 02:45:00,3.51
3,2025-01-01 03:00:00,4.001
3,2025-01-01 03:15:00,4.222
3,2025-01-01 03:30:00,4.175
3,2025-01-01 03:45:00,4.089
3,2025-01-01 04:00:00,4.237
3,2025-01-01 04:15:00,3.911
3,2025-01-01 04:30:00,3.893
3,2025-01-01 04:45:00,4.518
3,2025-01-01 05:00:00,3.514
3,2025-01-01 05:15:00,4.165
3,2025-01-01 05:30:00,4.106
3,2025-01-01 05:45:00,4.497
3,2025-01-01 06:00:00,4.254
3,2025-01-01 06:15:00,3.911
3,2025-01-01 06:30:00,4.081
3,2025-01-01 06:45:00,4.066
3,2025-01-01 07:00:00,4.261
3,2025-01-01 07:15:00,4.284
3,2025-01-01 07:30:00,3.617
3,2025-01-01 07:45:00,3.895
3,2025-01-01 08:00:00,4.001
3,2025-01-01 08:15:00,4.089
3,2025-01-01 08:30:00,3.986
3,2025-01-01 08:45:00,4.379
3,2025-01-01 09:00:00,3.759
3,2025-01-01 09:15:00,3.713
3,2025-01-01 09:30:00,3.695
3,2025-01-01 09:45:00,3.987
3,2025-01-01 10:00:00,4.182
3,2025-01-01 10:15:00,3.714
3,2025-01-01 10:30:00,4.155
3,2025-01-01 10:45:00,3.299
3,2025-01-01 11:00:00,3.687
3,2025-01-01 11:15:00,3.483
3,2025-01-01 11:30:00,3.759
3,2025-01-01 11:45:00,4.029
3,2025-01-01 12:00:00,3.729
3,2025-01-01 12:15:00,3.915
3,2025-01-01 12:30:00,3.754
3,2025-01-01 12:45:00,3.665
3,2025-01-01 13:00:00,3.622
3,2025-01-01 13:15:00,3.377
3,2025-01-01 13:30:00,3.798
3,2025-01-01 13:45:00,3.344
3,2025-01-01 14:00:00,3.078
3,2025-01-01 14:15:00,3.141
3,2025-01-01 14:30:00,3.438
3,2025-01-01 14:45:00,3.218
3,2025-01-01 15:00:00,3.19
3,2025-01-01 15:15:00,3.336
3,2025-01-01 15:30:00,3.254
3,2025-01-01 15:45:00,3.385
3,2025-01-01 16:00:00,3.154
3,2025-01-01 16:15:00,3.452
3,2025-01-01 16:30:00,3.034
3,2025-01-01 16:45:00,3.312
3,2025-01-01 17:00:00,3.031
3,2025-01-01 17:15:00,3.537
3,2025-01-01 17:30:00,3.14
3,2025-01-01 17:45:00,3.261
3,2025-01-01 18:00:00,3.25
3,2025-01-01 18:15:00,3.055
3,2025-01-01 18:30:00,3.524
3,2025-01-01 18:45:00,3.045
3,2025-01-01 19:00:00,3.384
3,2025-01-01 19:15:00,3.357
3,2025-01-01 19:30:00,3.029
3,2025-01-01 19:45:00,3.319
3,2025-01-01 20:00:00,3.568
3,2025-01-01 20:15:00,3.488
3,2025-01-01 20:30:00,3.334
3,2025-01-01 20:45:00,3.229
3,2025-01-01 21:00:00,3.448
3,2025-01-01 21:15:00,3.106
3,2025-01-01 21:30:00,3.296
3,2025-01-01 21:45:00,3.993
3,2025-01-01 22:00:00,3.411
3,2025-01-01 22:15:00,3.698
3,2025-01-01 22:30:00,3.758
3,2025-01-01 22:45:00,3.888
3,2025-01-01 23:00:00,3.318
3,2025-01-01 23:15:00,3.626
3,2025-01-01 23:30:00,3.381
3,2025-01-01 23:45:00,3.657
3,2025-01-02 00:00:00,3.713
3,2025-01-02 00:15:00,3.495
3,2025-01-02 00:30:00,3.717
3,2025-01-02 00:45:00,3.807
3,2025-01-02 01:00:00,3.638
3,2025-01-02 01:15:00,3.626
3,2025-01-02 01:30:00,3.544
3,2025-01-02 01:45:00,3.829
3,2025-01-02 02:00:00,3.599
3,2025-01-02 02:15:00,4.019
3,2025-01-02 02:30:00,3.974
3,2025-01-02 02:45:00,4.226
3,2025-01-02 03:00:00,3.619
3,2025-01-02 03:15:00,3.74
3,2025-01-02 03:30:00,4.109
3,2025-01-02 03:45:00,3.99
3,2025-01-02 04:00:00,4.014
3,2025-01-02 04:15:00,4.07
3,2025-01-02 04:30:00,3.888
3,2025-01-02 04:45:00,3.87
3,2025-01-02 05:00:00,3.679
3,2025-01-02 05:15:00,3.849
3,2025-01-02 05:30:00,4.072
3,2025-01-02 05:45:00,4.466
3,2025-01-02 06:00:00,3.683
3,2025-01-02 06:15:00,3.852
3,2025-01-02 06:30:00,4.229
3,2025-01-02 06:45:00,4.118
3,2025-01-02 07:00:00,4.016
3,2025-01-02 07:15:00,3.89
3,2025-01-02 07:30:00,4.417
3,2025-01-02 07:45:00,4.038
3,2025-01-02 08:00:00,3.8
3,2025-01-02 08:15:00,4.278
3,2025-01-02 08:30:00,3.999
3,2025-01-02 08:45:00,4.055
3,2025-01-02 09:00:00,3.946
3,2025-01-02 09:15:00,4.112
3,2025-01-02 09:30:00,3.891
3,2025-01-02 09:45:00,4.344
3,2025-01-02 10:00:00,3.928
3,2025-01-02 10:15:00,3.63
3,2025-01-02 10:30:00,3.763
3,2025-01-02 10:45:00,3.622
3,2025-01-02 11:00:00,4.233
3,2025-01-02 11:15:00,3.865
3,2025-01-02 11:30:00,3.898
3,2025-01-02 11:45:00,3.993
3,2025-01-02 12:00:00,3.421
3,2025-01-02 12:15:00,3.973
3,2025-01-02 12:30:00,3.434
3,2025-01-02 12:45:00,3.493
3,2025-01-02 13:00:00,3.722
3,2025-01-02 13:15:00,3.342
3,2025-01-02 13:30:00,3.688
3,2025-01-02 13:45:00,4.025
3,2025-01-02 14:00:00,3.689
3,2025-01-02 14:15:00,3.816
3,2025-01-02 14:30:00,3.987
3,2025-01-02 14:45:00,3.546
3,2025-01-02 15:00:00,3.655
3,2025-01-02 15:15:00,2.802
3,2025-01-02 15:30:00,3.443
3,2025-01-02 15:45:00,3.415
3,2025-01-02 16:00:00,3.279
3,2025-01-02 16:15:00,3.334
3,2025-01-02 16:30:00,3.623
3,2025-01-02 16:45:00,3.615
3,2025-01-02 17:00:00,3.495
3,2025-01-02 17:15:00,2.985
3,2025-01-02 17:30:00,3.034
3,2025-01-02 17:45:00,3.498
3,2025-01-02 18:00:00,3.145
3,2025-01-02 18:15:00,3.288
3,2025-01-02 18:30:00,3.312
3,2025-01-02 18:45:00,2.966
3,2025-01-02 19:00:00,2.988
3,2025-01-02 19:15:00,3.088
3,2025-01-02 19:30:00,2.95
3,2025-01-02 19:45:00,3.796
3,2025-01-02 20:00:00,2.91
3,2025-01-02 20:15:00,3.367
3,2025-01-02 20:30:00,3.519
3,2025-01-02 20:45:00,3.537
3,2025-01-02 21:00:00,3.443
3,2025-01-02 21:15:00,3.225
3,2025-01-02 21:30:00,3.058
3,2025-01-02 21:45:00,3.188
3,2025-01-02 22:00:00,3.529
3,2025-01-02 22:15:00,3.596
3,2025-01-02 22:30:00,3.792
3,2025-01-02 22:45:00,3.623
3,2025-01-02 23:00:00,3.674
3,2025-01-02 23:15:00,3.959
3,2025-01-02 23:30:00,3.773
3,2025-01-02 23:45:00,3.755
3,2025-01-03 00:00:00,3.605
3,2025-01-03 00:15:00,3.01
3,2025-01-03 00:30:00,3.3
3,2025-01-03 00:45:00,3.882
3,2025-01-03 01:00:00,3.333
3,2025-01-03 01:15:00,3.876
3,2025-01-03 01:30:00,3.619
3,2025-01-03 01:45:00,3.665
3,2025-01-03 02:00:00,3.926
3,2025-01-03 02:15:00,3.836
3,2025-01-03 02:30:00,4.054
3,2025-01-03 02:45:00,3.761
3,2025-01-03 03:00:00,4.011
3,2025-01-03 03:15:00,4.056
3,2025-01-03 03:30:00,3.724
3,2025-01-03 03:45:00,3.989
3,2025-01-03 04:00:00,4.033
3,2025-01-03 04:15:00,3.973
3,2025-01-03 04:30:00,3.718
3,2025-01-03 04:45:00,3.857
3,2025-01-03 05:00:00,4.045
3,2025-01-03 05:15:00,3.503
3,2025-01-03 05:30:00,4.114
3,2025-01-03 05:45:00,4.376
3,2025-01-03 06:00:00,3.838
3,2025-01-03 06:15:00,3.919
3,2025-01-03 06:30:00,3.774
3,2025-01-03 06:45:00,4.36
3,2025-01-03 07:00:00,4.312
3,2025-01-03 07:15:00,4.016
3,2025-01-03 07:30:00,4.1
3,2025-01-03 07:45:00,3.798
3,2025-01-03 08:00:00,4.141
3,2025-01-03 08:15:00,3.956
3,2025-01-03 08:30:00,3.986
3,2025-01-03 08:45:00,4.243
3,2025-01-03 09:00:00,3.419
3,2025-01-03 09:15:00,4.044
3,2025-01-03 09:30:00,4.117
3,2025-01-03 09:45:00,4.162
3,2025-01-03 10:00:00,3.916
3,2025-01-03 10:15:00,3.761
3,2025-01-03 10:30:00,3.401
3,2025-01-03 10:45:00,4.123
3,2025-01-03 11:00:00,3.277
3,2025-01-03 11:15:00,3.735
3,2025-01-03 11:30:00,3.79
3,2025-01-03 11:45:00,3.894
3,2025-01-03 12:00:00,3.742
3,2025-01-03 12:15:00,3.859
3,2025-01-03 12:30:00,3.867
3,2025-01-03 12:45:00,3.501
3,2025-01-03 13:00:00,3.941
3,2025-01-03 13:15:00,3.796
3,2025-01-03 13:30:00,3.261
3,2025-01-03 13:45:00,3.789
3,2025-01-03 14:00:00,3.457
3,2025-01-03 14:15:00,3.106
3,2025-01-03 14:30:00,3.488
3,2025-01-03 14:45:00,3.623
3,2025-01-03 15:00:00,3.161
3,2025-01-03 15:15:00,3.241
3,2025-01-03 15:30:00,3.2
3,2025-01-03 15:45:00,3.075
3,2025-01-03 16:00:00,3.415
3,2025-01-03 16:15:00,3.127
3,2025-01-03 16:30:00,3.562
3,2025-01-03 16:45:00,3.489
3,2025-01-03 17:00:00,3.23
3,2025-01-03 17:15:00,2.941
3,2025-01-03 17:30:00,3.529
3,2025-01-03 17:45:00,3.557
3,2025-01-03 18:00:00,3.227
3,2025-01-03 18:15:00,3.239
3,2025-01-03 18:30:00,3.195
3,2025-01-03 18:45:00,3.183
3,2025-01-03 19:00:00,3.292
3,2025-01-03 19:15:00,3.589
3,2025-01-03 19:30:00,3.192
3,2025-01-03 19:45:00,3.551
3,2025-01-03 20:00:00,3.338
3,2025-01-03 20:15:00,3.176
3,2025-01-03 20:30:00,3.502
3,2025-01-03 20:45:00,3.141
3,2025-01-03 21:00:00,3.038
3,2025-01-03 21:15:00,3.212
3,2025-01-03 21:30:00,3.683
3,2025-01-03 21:45:00,3.247
3,2025-01-03 22:00:00,3.962
3,2025-01-03 22:15:00,4.082
3,2025-01-03 22:30:00,3.11
3,2025-01-03 22:45:00,3.583
3,2025-01-03 23:00:00,3.393
3,2025-01-03 23:15:00,3.352
3,2025-01-03 23:30:00,3.566
3,2025-01-03 23:45:00,3.792
3,2025-01-04 00:00:00,3.422
3,2025-01-04 00:15:00,3.438
3,2025-01-04 00:30:00,3.302
3,2025-01-04 00:45:00,3.768
3,2025-01-04 01:00:00,4.192
3,2025-01-04 01:15:00,3.859
3,2025-01-04 01:30:00,3.47
3,2025-01-04 01:45:00,3.945
3,2025-01-04 02:00:00,3.907
3,2025-01-04 02:15:00,3.775
3,2025-01-04 02:30:00,4.263
3,2025-01-04 02:45:00,3.629
3,2025-01-04 03:00:00,3.422
3,2025-01-04 03:15:00,3.953
3,2025-01-04 03:30:00,4.25
3,2025-01-04 03:45:00,4.397
3,2025-01-04 04:00:00,3.762
3,2025-01-04 04:15:00,3.799
3,2025-01-04 04:30:00,3.949
3,2025-01-04 04:45:00,3.921
3,2025-01-04 05:00:00,4.46
3,2025-01-04 05:15:00,4.368
3,2025-01-04 05:30:00,3.797
3,2025-01-04 05:45:00,3.665
3,2025-01-04 06:00:00,4.309
3,2025-01-04 06:15:00,3.944
3,2025-01-04 06:30:00,3.861
3,2025-01-04 06:45:00,4.032
3,2025-01-04 07:00:00,3.968
3,2025-01-04 07:15:00,4.085
3,2025-01-04 07:30:00,3.481
3,2025-01-04 07:45:00,4.285
3,2025-01-04 08:00:00,3.847
3,2025-01-04 08:15:00,4.02
3,2025-01-04 08:30:00,3.724
3,2025-01-04 08:45:00,3.833
3,2025-01-04 09:00:00,4.051
3,2025-01-04 09:15:00,3.608
3,2025-01-04 09:30:00,3.601
3,2025-01-04 09:45:00,3.792
3,2025-01-04 10:00:00,3.866
3,2025-01-04 10:15:00,4.209
3,2025-01-04 10:30:00,3.89
3,2025-01-04 10:45:00,3.632
3,2025-01-04 11:00:00,4.262
3,2025-01-04 11:15:00,3.486
3,2025-01-04 11:30:00,3.737
3,2025-01-04 11:45:00,3.922
3,2025-01-04 12:00:00,3.46
3,2025-01-04 12:15:00,3.326
3,2025-01-04 12:30:00,3.382
3,2025-01-04 12:45:00,3.307
3,2025-01-04 13:00:00,3.62
3,2025-01-04 13:15:00,3.691
3,2025-01-04 13:30:00,3.418
3,2025-01-04 13:45:00,3.742
3,2025-01-04 14:00:00,3.043
3,2025-01-04 14:15:00,3.468
3,2025-01-04 14:30:00,3.782
3,2025-01-04 14:45:00,3.462
3,2025-01-04 15:00:00,3.44
3,2025-01-04 15:15:00,2.882
3,2025-01-04 15:30:00,3.86
3,2025-01-04 15:45:00,3.241
3,2025-01-04 16:00:00,3.266
3,2025-01-04 16:15:00,3.797
3,2025-01-04 16:30:00,3.31
3,2025-01-04 16:45:00,3.08
3,2025-01-04 17:00:00,3.578
3,2025-01-04 17:15:00,3.654
3,2025-01-04 17:30:00,3.286
3,2025-01-04 17:45:00,3.501
3,2025-01-04 18:00:00,3.573
3,2025-01-04 18:15:00,3.234
3,2025-01-04 18:30:00,3.479
3,2025-01-04 18:45:00,3.285
3,2025-01-04 19:00:00,2.836
3,2025-01-04 19:15:00,3.477
3,2025-01-04 19:30:00,3.284
3,2025-01-04 19:45:00,3.668
3,2025-01-04 20:00:00,2.997
3,2025-01-04 20:15:00,3.464
3,2025-01-04 20:30:00,3.007
3,2025-01-04 20:45:00,3.511
3,2025-01-04 21:00:00,3.433
3,2025-01-04 21:15:00,2.82
3,2025-01-04 21:30:00,3.343
3,2025-01-04 21:45:00,3.539
3,2025-01-04 22:00:00,3.742
3,2025-01-04 22:15:00,3.265
3,2025-01-04 22:30:00,3.151
3,2025-01-04 22:45:00,3.806
3,2025-01-04 23:00:00,3.697
3,2025-01-04 23:15:00,3.491
3,2025-01-04 23:30:00,3.568
3,2025-01-04 23:45:00,3.921
3,2025-01-05 00:00:00,3.805
3,2025-01-05 00:15:00,4.064
3,2025-01-05 00:30:00,3.822
3,2025-01-05 00:45:00,3.963
3,2025-01-05 01:00:00,3.559
3,2025-01-05 01:15:00,3.806
3,2025-01-05 01:30:00,3.672
3,2025-01-05 01:45:00,3.913
3,2025-01-05 02:00:00,3.788
3,2025-01-05 02:15:00,3.856
3,2025-01-05 02:30:00,4.028
3,2025-01-05 02:45:00,3.587
3,2025-01-05 03:00:00,3.79
3,2025-01-05 03:15:00,3.874
3,2025-01-05 03:30:00,4.05
3,2025-01-05 03:45:00,4.022
3,2025-01-05 04:00:00,3.989
3,2025-01-05 04:15:00,4.001
3,2025-01-05 04:30:00,3.957
3,2025-01-05 04:45:00,3.94
3,2025-01-05 05:00:00,4.138
3,2025-01-05 05:15:00,3.901
3,2025-01-05 05:30:00,3.85
3,2025-01-05 05:45:00,4.344
3,2025-01-05 06:00:00,4.098
3,2025-01-05 06:15:00,3.904
3,2025-01-05 06:30:00,3.923
3,2025-01-05 06:45:00,3.686
3,2025-01-05 07:00:00,3.611
3,2025-01-05 07:15:00,4.314
3,2025-01-05 07:30:00,4.066
3,2025-01-05 07:45:00,3.872
3,2025-01-05 08:00:00,4.036
3,2025-01-05 08:15:00,3.767
3,2025-01-05 08:30:00,3.99
3,2025-01-05 08:45:00,4.253
3,2025-01-05 09:00:00,3.923
3,2025-01-05 09:15:00,3.67
3,2025-01-05 09:30:00,3.731
3,2025-01-05 09:45:00,3.974
3,2025-01-05 10:00:00,3.441
3,2025-01-05 10:15:00,4.207
3,2025-01-05 10:30:00,3.92
3,2025-01-05 10:45:00,4.066
3,2025-01-05 11:00:00,3.379
3,2025-01-05 11:15:00,3.62
3,2025-01-05 11:30:00,3.812
3,2025-01-05 11:45:00,3.628
3,2025-01-05 12:00:00,3.738
3,2025-01-05 12:15:00,3.766
3,2025-01-05 12:30:00,3.32
3,2025-01-05 12:45:00,3.317
3,2025-01-05 13:00:00,3.341
3,2025-01-05 13:15:00,3.577
3,2025-01-05 13:30:00,3.96
3,2025-01-05 13:45:00,3.421
3,2025-01-05 14:00:00,3.671
3,2025-01-05 14:15:00,3.383
3,2025-01-05 14:30:00,3.153
3,2025-01-05 14:45:00,3.215
3,2025-01-05 15:00:00,3.601
3,2025-01-05 15:15:00,3.41
3,2025-01-05 15:30:00,3.195
3,2025-01-05 15:45:00,3.154
3,2025-01-05 16:00:00,3.788
3,2025-01-05 16:15:00,2.944
3,2025-01-05 16:30:00,3.488
3,2025-01-05 16:45:00,3.137
3,2025-01-05 17:00:00,3.074
3,2025-01-05 17:15:00,3.462
3,2025-01-05 17:30:00,2.958
3,2025-01-05 17:45:00,2.83
3,2025-01-05 18:00:00,3.316
3,2025-01-05 18:15:00,3.609
3,2025-01-05 18:30:00,3.095
3,2025-01-05 18:45:00,3.182
3,2025-01-05 19:00:00,3.254
3,2025-01-05 19:15:00,3.53
3,2025-01-05 19:30:00,3.687
3,2025-01-05 19:45:00,3.425
3,2025-01-05 20:00:00,3.423
3,2025-01-05 20:15:00,3.143
3,2025-01-05 20:30:00,3.25
3,2025-01-05 20:45:00,3.056
3,2025-01-05 21:00:00,3.859
3,2025-01-05 21:15:00,3.864
3,2025-01-05 21:30:00,3.188
3,2025-01-05 21:45:00,3.746
3,2025-01-05 22:00:00,3.553
3,2025-01-05 22:15:00,3.281
3,2025-01-05 22:30:00,3.92
3,2025-01-05 22:45:00,3.381
3,2025-01-05 23:00:00,3.539
3,2025-01-05 23:15:00,3.699
3,2025-01-05 23:30:00,3.752
3,2025-01-05 23:45:00,3.162
3,2025-01-06 00:00:00,3.694
3,2025-01-06 00:15:00,4.052
3,2025-01-06 00:30:00,3.596
3,2025-01-06 00:45:00,3.282
3,2025-01-06 01:00:00,3.896
3,2025-01-06 01:15:00,4.173
3,2025-01-06 01:30:00,3.363
3,2025-01-06 01:45:00,3.418
3,2025-01-06 02:00:00,3.533
3,2025-01-06 02:15:00,4.311
3,2025-01-06 02:30:00,4.213
3,2025-01-06 02:45:00,4.259
3,2025-01-06 03:00:00,3.52
3,2025-01-06 03:15:00,4.05
3,2025-01-06 03:30:00,4.013
3,2025-01-06 03:45:00,3.934
3,2025-01-06 04:00:00,3.961
3,2025-01-06 04:15:00,3.99
3,2025-01-06 04:30:00,3.635
3,2025-01-06 04:45:00,4.121
3,2025-01-06 05:00:00,4.467
3,2025-01-06 05:15:00,3.645
3,2025-01-06 05:30:00,4.025
3,2025-01-06 05:45:00,4.209
3,2025-01-06 06:00:00,4.076
3,2025-01-06 06:15:00,3.553
3,2025-01-06 06:30:00,4.127
3,2025-01-06 06:45:00,4.481
3,2025-01-06 07:00:00,3.655
3,2025-01-06 07:15:00,3.889
3,2025-01-06 07:30:00,3.948
3,2025-01-06 07:45:00,3.816
3,2025-01-06 08:00:00,4.086
3,2025-01-06 08:15:00,3.927
3,2025-01-06 08:30:00,4.07
3,2025-01-06 08:45:00,4.262
3,2025-01-06 09:00:00,3.7
3,2025-01-06 09:15:00,3.883
3,2025-01-06 09:30:00,4.021
3,2025-01-06 09:45:00,3.71
3,2025-01-06 10:00:00,4.151
3,2025-01-06 10:15:00,3.924
3,2025-01-06 10:30:00,3.46
3,2025-01-06 10:45:00,3.712
3,2025-01-06 11:00:00,3.26
3,2025-01-06 11:15:00,3.728
3,2025-01-06 11:30:00,3.509
3,2025-01-06 11:45:00,3.357
3,2025-01-06 12:00:00,4.095
3,2025-01-06 12:15:00,4.337
3,2025-01-06 12:30:00,3.806
3,2025-01-06 12:45:00,3.483
3,2025-01-06 13:00:00,3.426
3,2025-01-06 13:15:00,3.651
3,2025-01-06 13:30:00,3.849
3,2025-01-06 13:45:00,3.652
3,2025-01-06 14:00:00,3.073
3,2025-01-06 14:15:00,3.465
3,2025-01-06 14:30:00,3.262
3,2025-01-06 14:45:00,3.228
3,2025-01-06 15:00:00,3.47
3,2025-01-06 15:15:00,3.482
3,2025-01-06 15:30:00,3.636
3,2025-01-06 15:45:00,3.105
3,2025-01-06 16:00:00,3.399
3,2025-01-06 16:15:00,3.746
3,2025-01-06 16:30:00,3.327
3,2025-01-06 16:45:00,3.258
3,2025-01-06 17:00:00,3.338
3,2025-01-06 17:15:00,3.369
3,2025-01-06 17:30:00,3.741
3,2025-01-06 17:45:00,3.396
3,2025-01-06 18:00:00,3.027
3,2025-01-06 18:15:00,3.328
3,2025-01-06 18:30:00,2.733
3,2025-01-06 18:45:00,3.186
3,2025-01-06 19:00:00,3.155
3,2025-01-06 19:15:00,3.002
3,2025-01-06 19:30:00,3.578
3,2025-01-06 19:45:00,3.506
3,2025-01-06 20:00:00,3.59
3,2025-01-06 20:15:00,3.54
3,2025-01-06 20:30:00,3.252
3,2025-01-06 20:45:00,3.849
3,2025-01-06 21:00:00,3.477
3,2025-01-06 21:15:00,3.095
3,2025-01-06 21:30:00,3.379
3,2025-01-06 21:45:00,3.235
3,2025-01-06 22:00:00,3.614
3,2025-01-06 22:15:00,3.175
3,2025-01-06 22:30:00,3.526
3,2025-01-06 22:45:00,3.514
3,2025-01-06 23:00:00,3.495
3,2025-01-06 23:15:00,3.703
3,2025-01-06 23:30:00,3.34
3,2025-01-06 23:45:00,3.193
3,2025-01-07 00:00:00,3.581
3,2025-01-07 00:15:00,4.118
3,2025-01-07 00:30:00,3.2
3,2025-01-07 00:45:00,3.542
3,2025-01-07 01:00:00,4.192
3,2025-01-07 01:15:00,3.948
3,2025-01-07 01:30:00,4.038
3,2025-01-07 01:45:00,4.048
3,2025-01-07 02:00:00,3.702
3,2025-01-07 02:15:00,3.826
3,2025-01-07 02:30:00,3.398
3,2025-01-07 02:45:00,3.567
3,2025-01-07 03:00:00,3.422
3,2025-01-07 03:15:00,3.702
3,2025-01-07 03:30:00,4.277
3,2025-01-07 03:45:00,3.864
3,2025-01-07 04:00:00,4.225
3,2025-01-07 04:15:00,3.967
3,2025-01-07 04:30:00,4.194
3,2025-01-07 04:45:00,3.671
3,2025-01-07 05:00:00,3.811
3,2025-01-07 05:15:00,3.999
3,2025-01-07 05:30:00,4.193
3,2025-01-07 05:45:00,4.134
3,2025-01-07 06:00:00,4.327
3,2025-01-07 06:15:00,4.259
3,2025-01-07 06:30:00,4.039
3,2025-01-07 06:45:00,4.188
3,2025-01-07 07:00:00,4.099
3,2025-01-07 07:15:00,3.79
3,2025-01-07 07:30:00,4.225
3,2025-01-07 07:45:00,4.068
3,2025-01-07 08:00:00,4.048
3,2025-01-07 08:15:00,3.784
3,2025-01-07 08:30:00,3.866
3,2025-01-07 08:45:00,4.206
3,2025-01-07 09:00:00,3.951
3,2025-01-07 09:15:00,3.986
3,2025-01-07 09:30:00,3.908
3,2025-01-07 09:45:00,3.948
3,2025-01-07 10:00:00,3.39
3,2025-01-07 10:15:00,4.235
3,2025-01-07 10:30:00,3.859
3,2025-01-07 10:45:00,3.654
3,2025-01-07 11:00:00,3.553
3,2025-01-07 11:15:00,3.582
3,2025-01-07 11:30:00,3.576
3,2025-01-07 11:45:00,3.543
3,2025-01-07 12:00:00,3.13
3,2025-01-07 12:15:00,3.616
3,2025-01-07 12:30:00,3.499
3,2025-01-07 12:45:00,3.819
3,2025-01-07 13:00:00,3.751
3,2025-01-07 13:15:00,3.409
3,2025-01-07 13:30:00,3.663
3,2025-01-07 13:45:00,3.8
3,2025-01-07 14:00:00,3.444
3,2025-01-07 14:15:00,3.519
3,2025-01-07 14:30:00,3.363
3,2025-01-07 14:45:00,3.356
3,2025-01-07 15:00:00,3.17
3,2025-01-07 15:15:00,3.442
3,2025-01-07 15:30:00,3.407
3,2025-01-07 15:45:00,3.646
3,2025-01-07 16:00:00,3.547
3,2025-01-07 16:15:00,3.464
3,2025-01-07 16:30:00,3.515
3,2025-01-07 16:45:00,3.537
3,2025-01-07 17:00:00,3.13
3,2025-01-07 17:15:00,3.817
3,2025-01-07 17:30:00,3.399
3,2025-01-07 17:45:00,3.258
3,2025-01-07 18:00:00,3.303
3,2025-01-07 18:15:00,3.425
3,2025-01-07 18:30:00,3.619
3,2025-01-07 18:45:00,3.408
3,2025-01-07 19:00:00,3.814
3,2025-01-07 19:15:00,3.221
3,2025-01-07 19:30:00,3.702
3,2025-01-07 19:45:00,3.053
3,2025-01-07 20:00:00,3.316
3,2025-01-07 20:15:00,3.818
3,2025-01-07 20:30:00,2.835
3,2025-01-07 20:45:00,3.057
3,2025-01-07 21:00:00,3.727
3,2025-01-07 21:15:00,3.683
3,2025-01-07 21:30:00,2.913
3,2025-01-07 21:45:00,3.78
3,2025-01-07 22:00:00,3.151
3,2025-01-07 22:15:00,3.79
3,2025-01-07 22:30:00,3.513
3,2025-01-07 22:45:00,3.754
3,2025-01-07 23:00:00,3.352
3,2025-01-07 23:15:00,4.073
3,2025-01-07 23:30:00,3.654
3,2025-01-07 23:45:00,3.42
3,2025-01-08 00:00:00,3.291
3,2025-01-08 00:15:00,3.768
3,2025-01-08 00:30:00,3.735
3,2025-01-08 00:45:00,3.54
3,2025-01-08 01:00:00,4.021
3,2025-01-08 01:15:00,3.439
3,2025-01-08 01:30:00,4.288
3,2025-01-08 01:45:00,3.662
3,2025-01-08 02:00:00,3.918
3,2025-01-08 02:15:00,4.144
3,2025-01-08 02:30:00,3.704
3,2025-01-08 02:45:00,3.814
3,2025-01-08 03:00:00,4.254
3,2025-01-08 03:15:00,3.72
3,2025-01-08 03:30:00,3.688
3,2025-01-08 03:45:00,3.944
3,2025-01-08 04:00:00,4.038
3,2025-01-08 04:15:00,4.404
3,2025-01-08 04:30:00,4.341
3,2025-01-08 04:45:00,4.339
3,2025-01-08 05:00:00,4.242
3,2025-01-08 05:15:00,4.297
3,2025-01-08 05:30:00,3.754
3,2025-01-08 05:45:00,4.079
3,2025-01-08 06:00:00,4.682
3,2025-01-08 06:15:00,4.294
3,2025-01-08 06:30:00,3.958
3,2025-01-08 06:45:00,4.003
3,2025-01-08 07:00:00,4.009
3,2025-01-08 07:15:00,4.646
3,2025-01-08 07:30:00,3.682
3,2025-01-08 07:45:00,3.833
3,2025-01-08 08:00:00,4.32
3,2025-01-08 08:15:00,3.847
3,2025-01-08 08:30:00,4.074
3,2025-01-08 08:45:00,4.074
3,2025-01-08 09:00:00,3.755
3,2025-01-08 09:15:00,3.731
3,2025-01-08 09:30:00,3.624
3,2025-01-08 09:45:00,4.085
3,2025-01-08 10:00:00,3.439
3,2025-01-08 10:15:00,4.148
3,2025-01-08 10:30:00,3.471
3,2025-01-08 10:45:00,4.04
3,2025-01-08 11:00:00,3.838
3,2025-01-08 11:15:00,3.853
3,2025-01-08 11:30:00,4.048
3,2025-01-08 11:45:00,3.366
