timestamp,WaterTemperature,Conductivity,TDS,Ph,Amonio,Nitrito,Nitrato
2024-08-04 19:00:00,26.88,510.0,326.4,7.7,0.529,25.3,15.31
2024-08-04 19:15:00,26.8,513.9,328.9,7.69,0.618,26.55,15.71
2024-08-04 19:30:00,26.69,518.3,331.7,7.69,0.584,27.13,16.53
2024-08-04 19:45:00,26.54,524.7,335.8,7.68,0.603,24.93,15.6
2024-08-04 20:00:00,26.32,509.6,326.1,7.69,0.581,26.59,16.57
2024-08-04 20:15:00,26.3,509.5,326.1,7.71,0.559,25.31,17.02
2024-08-04 20:30:00,26.43,522.8,334.6,7.65,0.601,26.05,16.57
2024-08-04 20:45:00,25.91,524.3,335.6,7.69,0.586,25.91,15.88
2024-08-04 21:00:00,25.64,513.3,328.5,7.66,0.549,26.72,14.79
2024-08-04 21:15:00,25.96,517.6,331.2,7.63,0.588,25.07,16.68
2024-08-04 21:30:00,25.82,523.1,334.8,7.71,0.609,26.72,16.81
2024-08-04 21:45:00,25.76,516.0,330.3,7.62,0.604,26.06,17.93
2024-08-04 22:00:00,25.79,505.9,323.8,7.68,0.524,27.04,17.0
2024-08-04 22:15:00,25.31,518.8,332.0,7.65,0.551,22.94,16.89
2024-08-04 22:30:00,25.34,523.4,334.9,7.68,0.57,25.61,18.16
2024-08-04 22:45:00,25.28,510.0,326.4,7.57,0.591,26.17,17.56
2024-08-04 23:00:00,25.28,525.7,336.4,7.62,0.582,27.71,16.56
2024-08-04 23:15:00,25.15,515.9,330.2,7.62,0.587,28.41,15.57
2024-08-04 23:30:00,24.78,507.0,324.5,7.61,0.562,27.88,18.37
2024-08-04 23:45:00,24.61,519.3,332.4,7.62,0.55,28.77,16.07
2024-08-05 00:00:00,24.69,508.9,325.7,7.65,0.581,28.5,16.33
2024-08-05 00:15:00,24.4,526.5,337.0,7.58,0.607,28.84,15.84
2024-08-05 00:30:00,24.74,521.3,333.6,7.61,0.601,29.46,17.04
2024-08-05 00:45:00,24.44,529.2,338.7,7.54,0.553,28.19,15.45
2024-08-05 01:00:00,24.39,508.3,325.3,7.6,0.564,25.87,16.07
2024-08-05 01:15:00,24.25,519.4,332.4,7.59,0.567,26.59,17.83
2024-08-05 01:30:00,24.57,527.5,337.6,7.56,0.565,28.13,15.98
2024-08-05 01:45:00,24.34,526.1,336.7,7.52,0.591,26.96,17.11
2024-08-05 02:00:00,24.2,522.8,334.6,7.52,0.581,28.54,17.1
2024-08-05 02:15:00,24.33,521.3,333.6,7.57,0.628,28.19,17.41
2024-08-05 02:30:00,24.2,523.0,334.7,7.45,0.632,27.91,17.31
2024-08-05 02:45:00,24.29,525.3,336.2,7.42,0.618,27.38,16.79
2024-08-05 03:00:00,24.4,530.2,339.4,7.55,0.605,28.27,16.95
2024-08-05 03:15:00,24.16,508.7,325.6,7.41,0.601,29.05,16.09
2024-08-05 03:30:00,24.29,513.3,328.5,7.52,0.579,29.04,18.19
2024-08-05 03:45:00,24.31,516.0,330.3,7.45,0.594,31.2,16.53
2024-08-05 04:00:00,24.43,520.9,333.4,7.49,0.643,28.58,15.7
2024-08-05 04:15:00,24.38,522.1,334.2,7.41,0.567,28.1,16.71
2024-08-05 04:30:00,24.34,517.7,331.3,7.45,0.625,29.21,17.61
2024-08-05 04:45:00,24.29,519.5,332.5,7.38,0.595,26.8,15.59
2024-08-05 05:00:00,24.49,524.7,335.8,7.43,0.573,30.04,19.18
2024-08-05 05:15:00,24.35,527.5,337.6,7.4,0.623,27.43,19.22
2024-08-05 05:30:00,24.67,515.4,329.9,7.39,0.626,29.47,17.93
2024-08-05 05:45:00,24.66,518.7,332.0,7.38,0.618,27.31,15.6
2024-08-05 06:00:00,24.81,520.8,333.3,7.37,0.604,29.46,16.9
2024-08-05 06:15:00,24.74,535.7,342.8,7.38,0.585,29.23,18.41
2024-08-05 06:30:00,24.78,516.6,330.6,7.33,0.584,29.24,17.2
2024-08-05 06:45:00,24.86,522.6,334.5,7.35,0.649,28.62,17.97
2024-08-05 07:00:00,25.27,521.1,333.5,7.41,0.617,26.27,16.77
2024-08-05 07:15:00,25.17,518.3,331.7,7.39,0.611,30.21,18.29
2024-08-05 07:30:00,25.28,526.7,337.1,7.33,0.6,30.53,18.77
2024-08-05 07:45:00,25.15,520.6,333.2,7.32,0.659,28.29,17.78
2024-08-05 08:00:00,25.53,518.2,331.7,7.36,0.632,28.26,19.94
2024-08-05 08:15:00,25.13,521.7,333.9,7.36,0.65,28.86,18.79
2024-08-05 08:30:00,25.97,523.0,334.7,7.4,0.63,28.9,19.03
2024-08-05 08:45:00,25.85,517.6,331.3,7.34,0.619,26.52,19.08
2024-08-05 09:00:00,26.0,517.0,330.9,7.39,0.588,28.69,18.51
2024-08-05 09:15:00,25.9,528.4,338.2,7.38,0.664,30.61,17.99
2024-08-05 09:30:00,26.07,518.1,331.6,7.35,0.658,28.19,19.1
2024-08-05 09:45:00,26.44,527.4,337.5,7.45,0.66,28.6,18.09
2024-08-05 10:00:00,26.43,520.9,333.4,7.4,0.63,28.99,19.8
2024-08-05 10:15:00,26.64,516.8,330.7,7.43,0.597,28.75,18.74
2024-08-05 10:30:00,26.88,515.1,329.7,7.39,0.626,28.76,16.75
2024-08-05 10:45:00,26.9,511.7,327.5,7.47,0.628,28.02,17.08
2024-08-05 11:00:00,26.62,526.3,336.8,7.4,0.642,30.81,17.8
2024-08-05 11:15:00,26.85,526.1,336.7,7.4,0.618,29.26,17.31
2024-08-05 11:30:00,26.93,519.7,332.6,7.46,0.667,29.09,19.81
2024-08-05 11:45:00,27.05,515.7,330.1,7.42,0.627,30.17,18.5
2024-08-05 12:00:00,26.96,519.0,332.2,7.4,0.628,29.1,19.71
2024-08-05 12:15:00,27.05,523.3,334.9,7.49,0.628,30.12,18.41
2024-08-05 12:30:00,27.32,530.1,339.3,7.43,0.642,28.58,19.77
2024-08-05 12:45:00,27.41,518.6,331.9,7.53,0.618,31.0,19.02
2024-08-05 13:00:00,27.64,512.4,327.9,7.52,0.67,29.48,17.84
2024-08-05 13:15:00,27.57,524.0,335.4,7.52,0.642,27.8,18.55
2024-08-05 13:30:00,27.88,520.6,333.2,7.46,0.598,32.05,18.1
2024-08-05 13:45:00,27.43,517.8,331.4,7.54,0.637,29.5,17.9
2024-08-05 14:00:00,27.53,511.6,327.4,7.56,0.701,31.08,19.9
2024-08-05 14:15:00,27.8,526.5,336.9,7.53,0.661,30.14,18.25
2024-08-05 14:30:00,27.74,531.7,340.3,7.55,0.659,28.19,18.13
2024-08-05 14:45:00,27.65,516.9,330.8,7.52,0.625,32.78,18.56
2024-08-05 15:00:00,27.92,514.1,329.0,7.57,0.63,30.64,17.08
2024-08-05 15:15:00,27.96,519.9,332.8,7.58,0.661,31.07,18.94
2024-08-05 15:30:00,27.98,521.5,333.8,7.59,0.674,29.58,18.98
2024-08-05 15:45:00,27.71,526.6,337.0,7.59,0.662,31.58,18.57
2024-08-05 16:00:00,27.74,524.1,335.4,7.58,0.638,31.5,19.19
2024-08-05 16:15:00,27.74,513.2,328.5,7.57,0.631,29.09,18.73
2024-08-05 16:30:00,27.67,525.3,336.2,7.59,0.639,31.77,18.53
2024-08-05 16:45:00,27.77,525.5,336.3,7.64,0.679,30.82,18.73
2024-08-05 17:00:00,27.48,520.6,333.2,7.66,0.689,31.55,19.44
2024-08-05 17:15:00,27.55,525.7,336.4,7.65,0.686,31.72,18.57
2024-08-05 17:30:00,27.1,515.7,330.0,7.61,0.729,31.68,18.69
2024-08-05 17:45:00,27.47,521.9,334.0,7.62,0.663,30.68,18.61
2024-08-05 18:00:00,27.52,515.8,330.1,7.64,0.672,33.27,17.85
2024-08-05 18:15:00,27.18,524.2,335.5,7.62,0.7,30.72,18.59
2024-08-05 18:30:00,27.25,529.0,338.5,7.67,0.678,33.0,19.69
2024-08-05 18:45:00,26.75,512.5,328.0,7.67,0.665,31.33,19.15
2024-08-05 19:00:00,26.85,524.7,335.8,7.65,0.689,31.59,17.77
2024-08-05 19:15:00,26.56,529.1,338.6,7.65,0.713,31.04,19.68
2024-08-05 19:30:00,26.74,526.2,336.8,7.63,0.712,32.05,16.73
2024-08-05 19:45:00,26.66,534.6,342.2,7.66,0.733,30.94,20.14
2024-08-05 20:00:00,,,,,,,
2024-08-05 20:15:00,,,,,,,
2024-08-05 20:30:00,,,,,,,
2024-08-05 20:45:00,,,,,,,
2024-08-05 21:00:00,,,,,,,
2024-08-05 21:15:00,,,,,,,
2024-08-05 21:30:00,,,,,,,
2024-08-05 21:45:00,,,,,,,
2024-08-05 22:00:00,,,,,,,
2024-08-05 22:15:00,,,,,,,
2024-08-05 22:30:00,,,,,,,
2024-08-05 22:45:00,,,,,,,
2024-08-05 23:00:00,,,,,,,
2024-08-05 23:15:00,,,,,,,
2024-08-05 23:30:00,,,,,,,
2024-08-05 23:45:00,24.8,525.3,336.2,7.58,0.691,32.54,21.69
2024-08-06 00:00:00,24.73,528.3,338.1,7.57,0.677,34.26,19.18
2024-08-06 00:15:00,24.55,529.7,339.0,7.59,0.712,31.46,21.45
2024-08-06 00:30:00,24.71,518.7,332.0,7.63,0.731,32.02,20.18
2024-08-06 00:45:00,24.41,519.7,332.6,7.55,0.726,32.24,20.2
2024-08-06 01:00:00,24.42,520.2,332.9,7.53,0.691,33.66,20.94
2024-08-06 01:15:00,24.51,532.6,340.9,7.54,0.695,32.29,19.53
2024-08-06 01:30:00,24.37,520.6,333.2,7.51,0.711,34.39,19.85
2024-08-06 01:45:00,24.46,522.1,334.2,7.49,0.694,34.41,20.51
2024-08-06 02:00:00,24.23,531.4,340.1,7.53,0.731,34.65,19.42
2024-08-06 02:15:00,24.17,533.5,341.5,7.54,0.66,34.7,19.37
2024-08-06 02:30:00,24.29,539.5,345.3,7.44,0.695,31.28,19.73
2024-08-06 02:45:00,24.24,528.1,338.0,7.44,0.733,32.5,19.79
2024-08-06 03:00:00,24.38,533.9,341.7,7.5,0.686,31.63,20.39
2024-08-06 03:15:00,24.26,517.6,331.3,7.48,0.726,33.91,21.98
2024-08-06 03:30:00,24.21,532.3,340.7,7.44,0.712,31.88,21.06
2024-08-06 03:45:00,24.3,533.9,341.7,7.43,0.698,34.69,22.99
2024-08-06 04:00:00,24.36,534.7,342.2,7.42,0.671,33.02,21.21
2024-08-06 04:15:00,24.13,526.1,336.7,7.44,0.717,34.58,20.54
2024-08-06 04:30:00,24.32,537.7,344.1,7.43,0.756,34.22,19.58
2024-08-06 04:45:00,24.34,539.1,345.0,7.39,0.705,34.67,21.29
2024-08-06 05:00:00,24.62,529.4,338.8,7.43,0.707,32.12,20.25
2024-08-06 05:15:00,24.43,529.8,339.1,7.36,0.728,33.39,21.48
2024-08-06 05:30:00,24.73,527.6,337.6,7.35,0.704,34.68,20.76
2024-08-06 05:45:00,24.46,527.9,337.8,7.38,0.783,31.55,20.94
2024-08-06 06:00:00,24.72,529.8,339.1,7.41,0.723,34.94,21.58
2024-08-06 06:15:00,24.97,522.1,334.2,7.34,0.69,34.87,20.93
2024-08-06 06:30:00,24.87,521.7,333.9,7.43,0.731,34.74,19.63
2024-08-06 06:45:00,25.17,528.4,338.2,7.31,0.736,33.91,21.12
2024-08-06 07:00:00,24.8,527.0,337.3,7.35,0.747,34.78,21.15
2024-08-06 07:15:00,25.21,536.0,343.1,7.3,0.759,36.13,21.02
2024-08-06 07:30:00,25.34,529.0,338.6,7.37,0.747,34.03,19.78
2024-08-06 07:45:00,25.4,524.6,335.7,7.36,0.801,33.68,22.66
2024-08-06 08:00:00,,,,,,,
2024-08-06 08:15:00,,,,,,,
2024-08-06 08:30:00,,,,,,,
2024-08-06 08:45:00,,,,,,,
2024-08-06 09:00:00,,,,,,,
2024-08-06 09:15:00,,,,,,,
2024-08-06 09:30:00,,,,,,,
2024-08-06 09:45:00,,,,,,,
2024-08-06 10:00:00,,,,,,,
2024-08-06 10:15:00,,,,,,,
2024-08-06 10:30:00,,,,,,,
2024-08-06 10:45:00,,,,,,,
2024-08-06 11:00:00,26.96,533.1,341.2,7.33,0.75,36.43,22.45
2024-08-06 11:15:00,27.07,536.6,343.5,7.39,0.722,35.1,21.82
2024-08-06 11:30:00,27.31,524.5,335.7,7.43,0.769,36.86,21.31
2024-08-06 11:45:00,26.89,541.6,346.6,7.45,0.772,36.04,21.26
2024-08-06 12:00:00,27.21,532.8,341.0,7.39,0.783,36.31,22.83
2024-08-06 12:15:00,27.46,534.2,341.9,7.44,0.757,35.84,20.84
2024-08-06 12:30:00,27.53,540.6,346.0,7.45,0.795,35.94,21.17
2024-08-06 12:45:00,27.41,524.1,335.4,7.5,0.76,37.18,22.91
2024-08-06 13:00:00,27.52,525.1,336.1,7.44,0.777,35.24,20.94
2024-08-06 13:15:00,27.6,534.6,342.2,7.47,0.759,35.05,21.89
2024-08-06 13:30:00,,,,,,,
2024-08-06 13:45:00,,,,,,,
2024-08-06 14:00:00,,,,,,,
2024-08-06 14:15:00,,,,,,,
2024-08-06 14:30:00,,,,,,,
2024-08-06 14:45:00,,,,,,,
2024-08-06 15:00:00,,,,,,,
2024-08-06 15:15:00,,,,,,,
2024-08-06 15:30:00,,,,,,,
2024-08-06 15:45:00,,,,,,,
2024-08-06 16:00:00,28.1,544.4,348.4,7.55,0.762,35.65,22.33
2024-08-06 16:15:00,27.69,548.2,350.8,7.57,0.702,36.37,22.98
2024-08-06 16:30:00,27.92,535.3,342.6,7.6,0.751,37.13,23.63
2024-08-06 16:45:00,27.61,529.3,338.7,7.56,0.774,37.52,22.22
2024-08-06 17:00:00,27.38,533.1,341.2,7.63,0.788,38.25,23.32
2024-08-06 17:15:00,27.55,539.1,345.0,7.57,0.826,37.99,22.57
2024-08-06 17:30:00,,,,,,,
2024-08-06 17:45:00,,,,,,,
2024-08-06 18:00:00,,,,,,,
2024-08-06 18:15:00,,,,,,,
2024-08-06 18:30:00,26.97,537.7,344.1,7.66,0.783,38.09,22.77
2024-08-06 18:45:00,27.07,548.6,351.1,7.64,0.808,35.71,21.72
2024-08-06 19:00:00,26.88,537.5,344.0,7.66,0.796,36.22,22.38
2024-08-06 19:15:00,26.89,538.0,344.3,7.64,0.787,37.98,21.22
2024-08-06 19:30:00,26.89,530.1,339.2,7.68,0.77,35.89,22.64
2024-08-06 19:45:00,26.41,533.8,341.6,7.67,0.765,37.94,23.25
2024-08-06 20:00:00,26.37,527.4,337.6,7.67,0.747,38.78,23.51
2024-08-06 20:15:00,26.36,555.1,355.3,7.65,0.81,39.36,22.59
2024-08-06 20:30:00,26.59,536.0,343.0,7.6,0.77,36.04,22.62
2024-08-06 20:45:00,26.08,534.6,342.1,7.67,0.775,39.78,21.86
2024-08-06 21:00:00,25.94,536.1,343.1,7.68,0.866,39.79,22.22
2024-08-06 21:15:00,25.96,538.4,344.6,7.6,0.823,36.49,23.19
2024-08-06 21:30:00,26.09,539.5,345.3,7.62,0.792,39.58,22.3
2024-08-06 21:45:00,25.57,525.4,336.3,7.6,0.808,38.35,23.47
2024-08-06 22:00:00,25.5,544.1,348.2,7.63,0.8,36.57,22.32
2024-08-06 22:15:00,25.44,536.8,343.6,7.64,0.751,38.45,23.2
2024-08-06 22:30:00,25.43,536.2,343.2,7.62,0.81,40.4,21.95
2024-08-06 22:45:00,25.54,547.5,350.4,7.63,0.768,37.96,24.74
2024-08-06 23:00:00,24.92,538.4,344.5,7.65,0.798,38.45,22.64
2024-08-06 23:15:00,24.76,532.0,340.5,7.58,0.81,37.37,24.24
2024-08-06 23:30:00,24.94,531.7,340.3,7.55,0.816,38.75,23.08
2024-08-06 23:45:00,24.9,541.8,346.7,7.55,0.818,40.25,22.0
2024-08-07 00:00:00,24.4,480.5,307.5,7.7,0.15,4.0,3.0
2024-08-07 00:15:00,24.57,481.1,307.9,7.67,0.181,2.73,4.46
2024-08-07 00:30:00,24.73,472.5,302.4,7.69,0.11,3.29,4.07
2024-08-07 00:45:00,24.44,481.4,308.1,7.6,0.124,3.43,4.69
2024-08-07 01:00:00,24.53,476.5,304.9,7.64,0.129,4.38,5.95
2024-08-07 01:15:00,24.42,475.7,304.5,7.62,0.095,3.15,4.82
2024-08-07 01:30:00,24.45,488.5,312.7,7.6,0.127,1.0,4.99
2024-08-07 01:45:00,24.37,482.5,308.8,7.62,0.226,3.08,5.82
2024-08-07 02:00:00,24.31,479.2,306.7,7.6,0.165,3.23,4.05
2024-08-07 02:15:00,24.44,487.0,311.7,7.58,0.166,2.48,4.42
2024-08-07 02:30:00,24.15,492.5,315.2,7.54,0.134,5.28,4.82
2024-08-07 02:45:00,24.24,472.0,302.1,7.57,0.106,1.7,6.17
2024-08-07 03:00:00,24.38,487.0,311.7,7.52,0.155,2.81,5.74
2024-08-07 03:15:00,24.13,483.0,309.1,7.45,0.149,3.31,4.68
2024-08-07 03:30:00,24.17,481.0,307.9,7.53,0.137,5.18,3.58
2024-08-07 03:45:00,24.14,490.1,313.7,7.53,0.17,1.38,6.12
2024-08-07 04:00:00,24.14,486.9,311.6,7.52,0.211,5.57,5.02
2024-08-07 04:15:00,24.61,479.1,306.6,7.5,0.137,4.93,4.78
2024-08-07 04:30:00,24.42,489.6,313.3,7.52,0.176,3.78,4.87
2024-08-07 04:45:00,24.68,480.8,307.7,7.52,0.109,2.91,4.57
2024-08-07 05:00:00,24.57,482.0,308.5,7.5,0.168,4.81,5.92
2024-08-07 05:15:00,24.53,474.2,303.5,7.46,0.182,3.24,7.15
2024-08-07 05:30:00,24.55,482.5,308.8,7.47,0.17,5.14,5.95
2024-08-07 05:45:00,24.7,486.0,311.1,7.44,0.147,3.41,3.92
2024-08-07 06:00:00,24.74,480.5,307.5,7.44,0.154,4.95,6.86
2024-08-07 06:15:00,24.97,482.8,309.0,7.47,0.123,4.08,7.54
2024-08-07 06:30:00,24.79,490.4,313.9,7.47,0.19,6.38,5.42
2024-08-07 06:45:00,25.04,481.9,308.4,7.5,0.2,3.63,6.34
2024-08-07 07:00:00,25.19,479.0,306.6,7.47,0.228,1.66,5.94
2024-08-07 07:15:00,25.19,493.3,315.7,7.44,0.22,5.17,4.4
2024-08-07 07:30:00,25.29,478.7,306.4,7.44,0.135,5.49,4.89
2024-08-07 07:45:00,25.52,468.6,299.9,7.44,0.208,1.52,5.88
2024-08-07 08:00:00,25.63,475.4,304.3,7.44,0.166,3.2,6.08
2024-08-07 08:15:00,25.65,481.8,308.3,7.37,0.242,5.88,4.91
2024-08-07 08:30:00,25.78,476.1,304.7,7.49,0.184,4.31,4.07
2024-08-07 08:45:00,25.81,476.5,305.0,7.35,0.191,5.78,5.43
2024-08-07 09:00:00,26.1,480.6,307.6,7.49,0.201,5.02,7.41
2024-08-07 09:15:00,26.12,482.6,308.9,7.46,0.15,5.05,8.63
2024-08-07 09:30:00,26.02,482.3,308.6,7.43,0.228,4.07,6.06
2024-08-07 09:45:00,26.32,483.8,309.7,7.46,0.232,3.55,6.6
2024-08-07 10:00:00,26.57,490.7,314.0,7.46,0.228,6.4,6.52
2024-08-07 10:15:00,26.64,504.2,322.7,7.48,0.228,6.89,5.98
2024-08-07 10:30:00,26.57,491.5,314.5,7.45,0.224,4.26,6.34
2024-08-07 10:45:00,26.92,488.4,312.6,7.42,0.183,5.37,6.62
2024-08-07 11:00:00,27.0,480.3,307.4,7.48,0.185,6.29,5.78
2024-08-07 11:15:00,27.1,485.1,310.5,7.5,0.197,5.52,5.1
2024-08-07 11:30:00,27.34,478.2,306.1,7.46,0.17,7.7,4.61
2024-08-07 11:45:00,27.15,484.6,310.2,7.54,0.191,7.64,8.3
2024-08-07 12:00:00,27.37,478.2,306.1,7.51,0.178,4.37,7.46
2024-08-07 12:15:00,27.33,491.5,314.6,7.53,0.221,2.93,7.5
2024-08-07 12:30:00,27.59,497.9,318.6,7.49,0.216,3.35,7.13
2024-08-07 12:45:00,27.68,491.0,314.3,7.53,0.174,5.69,6.29
2024-08-07 13:00:00,27.64,501.5,321.0,7.55,0.244,4.85,5.62
2024-08-07 13:15:00,27.74,478.6,306.3,7.56,0.21,8.14,7.88
2024-08-07 13:30:00,27.55,490.8,314.1,7.55,0.235,8.64,6.35
2024-08-07 13:45:00,27.81,484.9,310.3,7.55,0.17,4.83,8.6
2024-08-07 14:00:00,27.57,486.7,311.5,7.6,0.233,5.57,8.48
2024-08-07 14:15:00,28.1,479.3,306.7,7.54,0.283,8.11,5.59
2024-08-07 14:30:00,27.97,485.5,310.7,7.59,0.23,6.64,6.11
2024-08-07 14:45:00,27.57,485.4,310.6,7.66,0.256,5.49,7.53
2024-08-07 15:00:00,27.41,481.8,308.4,7.62,0.218,6.65,7.01
2024-08-07 15:15:00,28.0,493.1,315.6,7.66,0.178,5.37,8.63
2024-08-07 15:30:00,27.66,490.9,314.2,7.7,0.234,4.21,5.91
2024-08-07 15:45:00,27.85,493.6,315.9,7.61,0.227,6.45,7.98
2024-08-07 16:00:00,27.55,483.3,309.3,7.65,0.214,7.59,7.69
2024-08-07 16:15:00,27.72,482.6,308.8,7.66,0.178,4.11,7.44
2024-08-07 16:30:00,27.57,479.6,306.9,7.73,0.229,7.28,7.98
2024-08-07 16:45:00,27.71,491.8,314.8,7.7,0.24,8.67,8.03
2024-08-07 17:00:00,27.51,492.8,315.4,7.66,0.209,8.09,5.82
2024-08-07 17:15:00,27.72,486.8,311.5,7.7,0.23,7.92,6.6
2024-08-07 17:30:00,27.32,482.7,308.9,7.72,0.216,6.09,6.21
2024-08-07 17:45:00,27.55,487.7,312.1,7.75,0.197,8.66,7.14
2024-08-07 18:00:00,27.27,490.2,313.7,7.73,0.208,5.84,9.12
2024-08-07 18:15:00,27.27,490.6,314.0,7.77,0.227,7.9,7.56
2024-08-07 18:30:00,26.86,485.9,311.0,7.7,0.201,6.56,10.82
2024-08-07 18:45:00,26.74,494.4,316.4,7.78,0.156,8.72,8.1
2024-08-07 19:00:00,27.06,495.5,317.1,7.71,0.254,7.39,7.16
2024-08-07 19:15:00,26.61,482.4,308.7,7.77,0.228,9.16,7.55
2024-08-07 19:30:00,26.64,489.8,313.5,7.74,0.273,9.56,8.32
2024-08-07 19:45:00,26.53,488.5,312.6,7.73,0.281,7.57,5.63
2024-08-07 20:00:00,26.33,480.2,307.3,7.71,0.285,9.64,6.72
2024-08-07 20:15:00,26.38,484.8,310.2,7.71,0.252,7.41,8.09
2024-08-07 20:30:00,26.03,489.9,313.5,7.73,0.206,7.97,5.85
2024-08-07 20:45:00,25.94,495.6,317.2,7.72,0.246,8.75,4.7
2024-08-07 21:00:00,26.14,484.2,309.9,7.73,0.252,6.45,6.51
2024-08-07 21:15:00,25.76,486.2,311.2,7.76,0.306,6.58,7.17
2024-08-07 21:30:00,25.88,487.4,311.9,7.72,0.238,9.62,6.33
2024-08-07 21:45:00,25.75,486.2,311.2,7.68,0.251,7.58,7.17
2024-08-07 22:00:00,25.76,480.1,307.3,7.72,0.254,5.79,7.78
2024-08-07 22:15:00,25.49,494.1,316.2,7.71,0.245,7.61,7.97
2024-08-07 22:30:00,25.04,487.7,312.1,7.72,0.241,7.41,8.24
2024-08-07 22:45:00,25.11,491.9,314.8,7.71,0.273,8.58,5.19
2024-08-07 23:00:00,25.04,493.4,315.8,7.71,0.211,9.36,9.24
2024-08-07 23:15:00,25.18,486.7,311.5,7.7,0.278,7.5,8.33
2024-08-07 23:30:00,24.96,483.5,309.4,7.67,0.284,9.84,6.61
2024-08-07 23:45:00,24.74,485.3,310.6,7.71,0.266,8.73,8.24
2024-08-08 00:00:00,24.79,486.5,311.4,7.7,0.229,7.18,7.83
2024-08-08 00:15:00,24.59,484.7,310.2,7.66,0.267,9.51,6.73
2024-08-08 00:30:00,24.65,488.0,312.3,7.61,0.255,11.34,7.59
2024-08-08 00:45:00,24.53,481.3,308.0,7.7,0.238,9.04,7.34
2024-08-08 01:00:00,24.61,487.3,311.8,7.67,0.236,7.71,9.93
2024-08-08 01:15:00,24.44,486.5,311.3,7.58,0.264,8.86,9.67
2024-08-08 01:30:00,24.49,491.7,314.7,7.58,0.269,8.24,8.07
2024-08-08 01:45:00,24.29,493.3,315.7,7.59,0.29,9.9,9.37
2024-08-08 02:00:00,24.37,501.4,320.9,7.6,0.26,11.46,8.21
2024-08-08 02:15:00,24.21,497.8,318.6,7.53,0.231,9.98,9.03
2024-08-08 02:30:00,24.31,494.9,316.7,7.55,0.255,9.02,8.52
2024-08-08 02:45:00,24.24,490.9,314.2,7.54,0.257,11.34,9.7
2024-08-08 03:00:00,24.18,491.4,314.5,7.54,0.272,9.21,10.32
2024-08-08 03:15:00,24.14,493.3,315.7,7.5,0.281,9.68,7.74
2024-08-08 03:30:00,24.17,489.8,313.5,7.51,0.255,8.67,6.81
2024-08-08 03:45:00,24.31,491.5,314.6,7.54,0.266,10.39,9.31
2024-08-08 04:00:00,23.92,486.3,311.2,7.49,0.23,8.74,9.44
2024-08-08 04:15:00,24.48,493.8,316.0,7.52,0.314,10.49,6.94
2024-08-08 04:30:00,23.98,486.2,311.1,7.49,0.283,8.28,8.27
2024-08-08 04:45:00,24.36,488.9,312.9,7.52,0.296,11.17,8.75
2024-08-08 05:00:00,24.39,488.5,312.7,7.43,0.27,11.73,8.41
2024-08-08 05:15:00,24.61,507.3,324.7,7.43,0.245,9.26,10.11
2024-08-08 05:30:00,24.61,492.8,315.4,7.45,0.36,9.49,9.96
2024-08-08 05:45:00,24.64,498.1,318.8,7.43,0.249,9.78,8.97
2024-08-08 06:00:00,24.74,484.7,310.2,7.42,0.264,10.88,8.13
2024-08-08 06:15:00,24.96,495.9,317.3,7.41,0.277,8.76,10.4
2024-08-08 06:30:00,25.26,490.7,314.1,7.42,0.293,11.33,7.46
2024-08-08 06:45:00,25.06,498.2,318.8,7.46,0.28,9.39,9.08
2024-08-08 07:00:00,24.79,490.3,313.8,7.39,0.213,8.96,8.86
2024-08-08 07:15:00,25.14,485.9,311.0,7.45,0.309,9.3,8.88
2024-08-08 07:30:00,25.37,497.5,318.4,7.39,0.31,10.26,7.51
2024-08-08 07:45:00,25.92,493.2,315.7,7.43,0.298,8.54,9.27
2024-08-08 08:00:00,25.42,485.1,310.5,7.42,0.293,10.11,8.47
2024-08-08 08:15:00,25.59,492.6,315.3,7.41,0.253,12.38,8.68
2024-08-08 08:30:00,25.85,487.6,312.0,7.43,0.293,8.81,8.71
2024-08-08 08:45:00,25.93,497.6,318.4,7.46,0.303,11.79,9.6
2024-08-08 09:00:00,25.8,494.0,316.2,7.38,0.278,9.37,11.4
2024-08-08 09:15:00,26.26,495.8,317.3,7.45,0.309,9.57,7.8
2024-08-08 09:30:00,26.04,488.0,312.3,7.45,0.312,10.39,6.68
2024-08-08 09:45:00,26.31,501.9,321.2,7.43,0.315,12.01,8.05
2024-08-08 10:00:00,26.66,490.4,313.9,7.43,0.278,12.85,9.44
2024-08-08 10:15:00,26.38,495.8,317.3,7.46,0.273,9.57,10.12
2024-08-08 10:30:00,26.64,492.7,315.3,7.44,0.306,12.07,10.01
2024-08-08 10:45:00,27.05,494.7,316.6,7.47,0.377,11.58,8.96
2024-08-08 11:00:00,26.86,486.9,311.6,7.49,0.316,11.04,6.93
2024-08-08 11:15:00,26.84,494.9,316.7,7.42,0.247,11.75,10.35
2024-08-08 11:30:00,27.01,496.9,318.0,7.52,0.369,12.54,10.91
2024-08-08 11:45:00,27.31,486.9,311.6,7.44,0.339,10.87,8.38
2024-08-08 12:00:00,27.04,500.9,320.6,7.48,0.343,11.7,9.17
2024-08-08 12:15:00,27.26,488.8,312.8,7.48,0.333,10.48,9.41
2024-08-08 12:30:00,27.21,491.5,314.6,7.52,0.29,10.14,9.4
2024-08-08 12:45:00,27.32,491.2,314.3,7.51,0.311,11.32,9.1
2024-08-08 13:00:00,27.75,502.1,321.4,7.47,0.333,11.14,10.09
