Fecha,PCE CYOY Index,CPI XYOY Index,IPC services - CSXHSPCY Index,Salarios - AHE YOY Index,Unit Labor Cost - COSTNFR Index,Nominas - NFP TCH Index,Tasa de desempleo - USURTOT Index,ISM servicios - NAPMNMI Index,ISM Manuf - NAPMPMI Index,ISM prices paid - NAPMNPRC Index,Ventas al detalle - RSTAXAGM Index,Viviendas nuevas - NHSLTOT Index,GDP Real YoY - EHGDUSY Index,Foreign holdings - FARBTRSE Index,USGG3M Index,USGG6M Index,USGG12M Index,USGG2Y Index,USGG3Y Index,USGG5Y Index,USGG10Y Index,USGG30Y Index
2020-02-27,0.6003309552182536,0.27319973531907976,-0.041253220805018684,-0.294059254341534,-0.3184428079942244,0.15615934922787256,0.34492162521984976,0.3212018782366814,0.25482822288722784,-0.07239814281923751,-0.4714292363241097,-0.17305691083516356,-0.1652501187214087,0.029893388672547677,1.3901927013426763,1.2543943257409447,1.2929635904307812,1.6091919929768461,1.7676289192319283,2.416329487742152,2.204198953914377,2.589938990425242
2020-02-28,0.33847209838426123,0.31498531227625637,-0.007248666215473699,-0.15881119688967835,-0.40917118074558056,0.30780325071820125,0.31453733414938356,0.2035044425681733,0.2497212869507621,-0.1390418561534546,-0.4163179459270864,-0.19562368902393032,0.029748378515827407,0.24662640817535103,1.4253431658293785,1.26032597561673,1.315912793971893,1.6207875317523546,1.7913056167017662,2.419182328699689,2.2030665870548467,2.6252890706339347
2020-03-02,0.544418318462483,0.20830315238052227,-0.053337578222583594,-0.14900672528263237,-0.3740118318504144,0.05994891366217188,0.41419843243679777,0.20635042002767284,0.2993319303304015,0.03469801187451915,-0.5780711291697532,-0.12990624345487134,-0.11076150935370374,0.08802543952819146,1.4178146025900533,1.2861561465426596,1.3102234232603993,1.5958362630070824,1.8106885993433905,2.4267240887221027,2.211315132914708,2.6404779036142223
2020-03-03,0.40129499796626295,0.18024050595135874,0.12796651460054653,-0.3237840933736439,-0.37991512461298343,0.07341545601058592,0.39358039206038853,0.41424699747229454,0.4405995180800785,-0.33506784688663527,-0.5171206714020953,-0.23076263937310237,-0.04798417605565402,0.025066509338851337,1.4067961712657895,1.2829023673031508,1.3060998104501953,1.568821127214691,1.8039617617568213,2.4549417529829793,2.2148879717990044,2.615083637142264
2020-03-04,0.5620402776482083,0.049406396451059736,0.07184612911007754,-0.22923306426816076,-0.37453386084885465,0.2639953521933872,0.4073319088554117,0.3788948568895665,0.2848016288717419,-0.10634545564377906,-0.37599236815519355,-0.07662472272242618,-0.05190217350686675,0.18227716254422938,1.3624006098767365,1.288631228102002,1.2838072452076945,1.535266195105453,1.777751620771736,2.4021350825387073,2.223194389012904,2.5880036125623405
2020-03-05,0.2739547114951899,0.266911520073044,-0.03796877477026333,-0.3295889937031739,-0.2339953407087518,0.0788096934646033,0.31863376985668723,0.2789222573660963,0.45535187252048703,-0.1058714289246685,-0.5821145947457905,-0.35045941764125194,0.12820906943079538,0.22735426634526693,1.3762225093456952,1.2828163115392353,1.3015157242346278,1.5338542999987783,1.789171501057644,2.411504903371502,2.2292577636099877,2.5879117658768678
2020-03-06,0.416087195646187,0.2128308001925011,-0.12933402066972147,-0.2693114157686883,-0.4152152817502968,0.2155006164185366,0.29076252066765484,0.32533777584880574,0.49267557244208693,0.09281191894180083,-0.48744009670311006,-0.22543910999715988,-0.2531836080739083,0.10234130054657631,1.3987306404979405,1.3392784378419946,1.3117272460692055,1.559384182770464,1.8147421137054405,2.4454308885571105,2.2455548786477633,2.618278046676761
2020-03-09,0.3622667501726607,0.08935526654193451,0.11523191491477253,-0.24042699202284185,-0.5328322598117231,0.3685842273376752,0.4159330956751552,0.2890362934462891,0.37126913755981367,-0.1280361357482224,-0.4378273647963189,-0.3064645321579296,0.24317452883418417,-0.025579558292888674,1.4078511065596502,1.3255370659396013,1.3233762668490439,1.5487762715601916,1.7896401716812032,2.4596790241363253,2.266466231549062,2.638829061032409
2020-03-10,0.4209924924641661,0.14633713718241978,-0.02667287862286819,-0.197139566139544,-0.3649326015828539,0.04144082147514491,0.5075295615836722,0.0848301158570345,0.4452391165703721,-0.0939630372260263,-0.5888137863768512,-0.08681314266588153,-0.06081297109097951,0.22393856408082968,1.4510048992731444,1.3290144006262634,1.3343902650098416,1.6221505131452025,1.8013051274818357,2.506526393497096,2.285888872705021,2.6731770908420143
2020-03-11,0.5332392672051798,0.18636039562231427,-0.05451191584486528,-0.2240634821847295,-0.4788569376275694,0.2709472707562886,0.47067846431160243,0.1879182169196069,0.17631454726914703,-0.13668552995468392,-0.6481707968649949,-0.1547336391972254,0.01815075487632834,0.09575298122555917,1.4650543240185945,1.3613790951813063,1.3599272593869285,1.6362283503565958,1.802126943954393,2.535124655129358,2.2841735243131707,2.7032425754907656
2020-03-12,0.44961336192005236,0.10736438708735827,0.1095884073058923,-0.22426308067070794,-0.42952693697861755,0.355584675527815,0.5217306889093541,0.33095076409802515,0.2595103742923792,-0.14680837069867464,-0.3579020998808481,-0.0606491856327811,0.08570622848624734,0.07198893891530124,1.5132333312327395,1.3917008229116714,1.3807954537058837,1.6431097579751086,1.7699439656922364,2.5145024546560526,2.318234755003305,2.6973696129481817
2020-03-13,0.5316430812899986,0.15551008427874738,-0.10342146263875063,-0.35027725867435633,-0.38148642552857676,0.23202135412867966,0.390905022357253,0.2584706441000849,0.3173900076022797,0.013423345159688016,-0.17804638023634028,-0.30610805584256295,0.07041826181634406,0.00636269577888085,1.5376232402836345,1.4236799723203446,1.3971210908213716,1.652705673296217,1.8027661666722294,2.528521829657932,2.336798272908654,2.7164429304747237
2020-03-16,0.34019008207327256,-0.025530060263497745,-0.09160017482409491,-0.21094741583322568,-0.49673666363254665,0.14697878889634874,0.29142432387919903,0.16584580282439906,0.30057937260624107,-0.2727826591580429,-0.41866765740838846,-0.21992399530163542,0.11838254397690352,0.155414060690084,1.5542385066659175,1.4286831111387936,1.4027398039251597,1.6732363144919873,1.808312344840539,2.5308665433846844,2.354610863344476,2.7368113616747887
2020-03-17,0.32293769847088966,0.2732638227684191,-0.09083559047768502,-0.19189631688926714,-0.4621192657113071,0.22928408914988607,0.30617930162928,0.31644798442032973,0.3988324361841843,-0.23666076864112467,-0.4184663383053031,-0.32493936409201646,0.10519945764964855,-0.047532778324457584,1.5685921677092296,1.4464143150594064,1.405772565505121,1.6722275650888678,1.8405510698167562,2.556623612170324,2.3795668914972086,2.7575985153109923
2020-03-18,0.4077818142656595,0.124696445101309,-0.21636842052974192,-0.17229736605245377,-0.35323158067458194,0.17067531057379293,0.5446281334212641,0.21654973084081047,0.15498964966601408,-0.08273724011743873,-0.5613475648032015,-0.08907813314616075,0.2431257272139828,-0.06045508811951694,1.5633537977757597,1.451667853520953,1.415822729929967,1.6846478079592158,1.8326727836275019,2.581417869553006,2.378458889735619,2.7633464386600175
2020-03-19,0.40394552289158797,0.008657065282087983,-0.05654555543859958,-0.3192829524030699,-0.445621582835473,0.26047854417116423,0.21566678497698322,0.25839787213179716,0.18124667123806892,-0.12058222128270539,-0.3286243433148343,-0.16116143821397974,0.09922095128381825,0.24362434248123757,1.568916032455467,1.4569413706127612,1.4046268493226504,1.6999772214079283,1.8937168560572553,2.5744557614991948,2.381152661090566,2.756579114403092
2020-03-20,0.384230017887229,-0.14227343435752776,-0.16989293644348763,-0.1596176133845872,-0.2908994671079549,0.23692242785790596,0.5530014886761567,0.20927414257140992,0.22384786176965163,-0.1752101670677307,-0.5137254914908487,-0.035064082175875075,0.0058305848514790155,-0.06542667227402202,1.5476472574660323,1.4678037177714116,1.3794371295047925,1.6768460313988671,1.8468295581919212,2.5443379869670455,2.3336339786140368,2.7547005463462013
2020-03-23,0.30480686129671186,0.20349394708599383,-0.15347243420523093,-0.38661922928833586,-0.4811990179348593,0.21752619282694355,0.34303895074832946,0.2161547740297638,0.17032280725686508,-0.15981169384278246,-0.3437440164169543,-0.07724702581237185,-0.02217267675162011,0.1161036030973195,1.609434394485489,1.481587166631387,1.3706111850688285,1.714213595978818,1.8507903362122307,2.5920084524635527,2.3469368615490533,2.7621299587000134
2020-03-24,0.5206942378552537,0.15600141809826082,-0.17389399877804373,-0.2990918737042755,-0.47381320348162925,0.32566395425529815,0.6298456456053425,0.21655764013205814,0.10396640221685458,-0.06881760757566797,-0.40806927246028957,-0.2827053989245932,-0.02554822231980213,0.1305555555598095,1.5831989586870063,1.4703138514330851,1.343515620061718,1.6812180167276958,1.8237221164434425,2.541303211387318,2.3323213956667344,2.707581111171623
2020-03-25,0.36070895514348855,0.11389700194254954,-0.16546503018475972,-0.28568240370944975,-0.17553477619854874,0.4504497192814917,0.42235496187639004,0.2902390919744474,0.14468658503996037,-0.11104481954998713,-0.4166786866805337,-0.23904016847343734,0.16750266947796982,0.01646567681890035,1.5921841437198767,1.4979992572880991,1.3640909190506652,1.7083361420318834,1.8375561068261765,2.5821258125441973,2.3657918004426968,2.7304763057540167
2020-03-26,0.5400243204924577,0.17760379890834765,-0.2033898080693532,-0.3854622765948664,-0.5029714786631175,0.33521229465410335,0.5026671928681833,0.289615296467594,0.16239489539732166,-0.22838270664204652,-0.4384035938925794,-0.048044294320271845,0.20510945094001512,-0.09498459965106801,1.6022843092294765,1.506220248873811,1.3528614899043805,1.6777268502440272,1.8426796337802,2.590462933799175,2.383951634307512,2.7100001527106037
2020-03-27,0.3964591618579974,0.17036816184103382,-0.10644348759274219,-0.2836700726510158,-0.34641393178447444,0.439317996916159,0.6708163623610058,0.08725355340758204,0.3180383425657184,-0.13712733514482287,-0.4238568888611197,0.0019502513484913192,0.13724165196587831,0.06147293452921469,1.6121127852096655,1.536836273990729,1.3747419509365195,1.6629345968618938,1.8733125630349745,2.572297966472002,2.387467519059276,2.756584112197965
2020-03-30,0.45622573796433263,0.10318346236143768,-0.1643839645613599,-0.24222235852459809,-0.14511044541806273,0.4780398750214103,0.4030698044726206,0.16774378678690252,0.06414875758373285,-0.171316251218395,-0.4361141705298028,-0.26589840590409974,-0.27989589243768737,0.12570964180480318,1.6545033502513973,1.5322958848714128,1.3839451405783485,1.6784826261029226,1.925306640295252,2.5759358944025394,2.3923036163828946,2.7987276830361907
2020-03-31,0.4457577879207767,0.04949006156922818,-0.1506452306884404,-0.45161607042421603,-0.33351597766130187,0.27300660678759453,0.41126676436139853,0.23985413182094933,0.2441635647530628,-0.11758160058796643,-0.36516747536105104,-0.057087772133825085,-0.18051593418704862,0.016604128557984446,1.6852944361135593,1.580003943059577,1.3947264487079027,1.7106906174493062,1.9258276606103923,2.5878288128332736,2.443940012789464,2.832421662991919
2020-04-01,0.3071117629020965,0.01667117988589998,0.07044661333936439,-0.3042231931273355,-0.1931558767432632,0.36580973939852285,0.3903096472898636,0.08620853295312288,0.2882301903309592,-0.19748445824075705,-0.5420228401386072,-0.1406720198993373,0.040447150377396435,-0.08882820631629064,1.6951233438280378,1.5825350465142067,1.4053819965166772,1.7310151854607478,1.9606668092310688,2.544169097683675,2.4412939048202906,2.8491701144829555
2020-04-02,0.4214951875944778,0.09303435605750601,-0.19046807313409983,-0.43574935130622683,-0.2686671689792598,0.3020642464507763,0.3600495755313719,-0.038412019940344044,0.11098827509834572,-0.2927609248973969,-0.47940414971202483,-0.143378050667392,0.03249241810790102,0.00047694787587734475,1.6621995919755386,1.5577728384609486,1.3789385306265218,1.694150754625952,1.9190603957197894,2.5084501456933244,2.4341754097799546,2.806125206833241
2020-04-03,0.5746840496040645,0.1902951115220115,-0.11849882548514702,-0.06131912892602495,-0.32691465292935423,0.2051155598896978,0.4354468327544584,-0.004966105970851814,0.18287442775843807,-0.10466726882000296,-0.27548848660087133,-0.10396497190192666,0.04724417966536409,-0.16620609602759673,1.6599184276704153,1.5593768151659448,1.4041445624543945,1.686834220220218,1.9378945309939974,2.534262452802118,2.43161864945609,2.8010601549247935
2020-04-06,0.4062772705060441,0.03521146778376438,-0.11462352883949349,-0.23997282011784782,-0.3284866131103559,0.3930045276860091,0.41748561628222935,-0.015382706999394091,0.19866801380680935,-0.12353588379348196,-0.40156591378623735,-0.019946248198460546,0.17140184528938862,-0.12341163829690374,1.6315424787377957,1.5320109307651093,1.3955613554301884,1.6685165647102582,1.9200651894304368,2.486904539716576,2.3898332816503416,2.8173740611114777
2020-04-07,0.4662330009265529,0.18381263478150167,-0.20486353617501843,-0.24011300877643021,-0.53572830443781,0.24740806831785694,0.3473897122846735,0.01908640942758808,0.17958567752511795,-0.04454208539986654,-0.4575658980953627,-0.09751897809028619,0.16504111183489617,-0.058735890953199754,1.61850949601114,1.509323021966011,1.4096725243528427,1.6640092587690465,1.9221370057471898,2.473872107100461,2.3735384628563656,2.8044741894015672
2020-04-08,0.4372609936525465,0.06747913570543576,-0.16458308372463082,-0.22811819843893247,-0.3475539006616158,0.41201282284176954,0.4383287169154177,-0.011879423049629079,0.145849767335652,-0.31821408327593337,-0.303042035758655,-0.21916008846784796,0.06416226211375076,-0.013117353350989392,1.627992992122195,1.5379248623046446,1.444497875775737,1.730595422782909,1.9533039956731042,2.4516653319564568,2.400587984209113,2.882498604029774
2020-04-09,0.39069760117872177,0.06476440963197998,-0.1951923997334862,-0.1944359193780113,-0.28170960275547974,0.2184434762307207,0.5110531478848861,0.153676964717392,0.06173513875670715,-0.19927948588206068,-0.3279761163672703,0.0031767788579580274,-0.10121600286266141,-0.1387555148429867,1.6537391618649244,1.5376102391629616,1.467115210221611,1.7282326017269691,1.9372604089457754,2.4562965008897626,2.4146227316596462,2.8609129473930293
2020-04-10,0.37425589636688733,0.25947882533252314,-0.1870502631717344,-0.15041237572714028,-0.2713382133586957,0.38151577005946335,0.3799656517846793,0.029610905751454444,0.18702069988580547,-0.22222267384087052,-0.5391285325614158,-0.05540734820837241,-0.07620274876308039,-0.019263425703662684,1.62252316393527,1.523896846806387,1.4463973520663893,1.722449760190564,1.8981731543170515,2.4585276308067736,2.3775680243713637,2.87720248668491
2020-04-13,0.40278375759608276,0.18732898941018944,-0.2739323195641402,-0.39322086854540883,-0.04789720838995137,0.21635153292649134,0.4550271643807473,0.1792834709315177,0.0985338780565854,-0.2289577841230699,-0.356200241023916,-0.11926398207148169,0.05307481724444496,0.014076238146250114,1.5765124423407872,1.4862864479180788,1.433507941922391,1.7358945281916118,1.8850939778132205,2.45136024155515,2.3585133156758227,2.839466684548469
2020-04-14,0.4198922656203079,0.18041745425389885,-0.2702149130888241,-0.1082232284337073,-0.25450338085632024,0.457999802602418,0.6034016685119361,-0.07480528215730904,0.12149590754634995,-0.3468259477657993,-0.4120550966666673,-0.054728988944351006,0.09091240750199589,-0.07329465625170818,1.5698160089747217,1.4675468510997784,1.4124161480154591,1.7445710989671563,1.8621441494223978,2.4590226557799633,2.333104403552175,2.8454244386752197
2020-04-15,0.21040234413917636,-0.07064783243205729,-0.22447808929824475,-0.1119222467816291,-0.21223956562207208,0.3491076729686633,0.3336570243151217,0.00887842768324186,0.13445706650035016,-0.28168858368111754,-0.36085135848841277,-0.037988341634146126,-0.06614789709304958,-0.2640201625009997,1.5381545674526547,1.4658952909576208,1.3939357548667894,1.74547693676058,1.822639542618064,2.4367955778129846,2.290194223244553,2.814864901467579
2020-04-16,0.36209485991922974,0.22391305319364427,-0.4216933735717683,-0.23462367858355385,-0.14788273773962862,0.3441957196656343,0.668204723690026,0.04340737643720694,0.20561774544949443,-0.14151425393345796,-0.41176357612410197,0.032962312119293666,0.12118580144272666,-0.040269646804671114,1.5208001985635538,1.44095463106118,1.3600411550834515,1.704071416287051,1.7604655353702179,2.4006125359804034,2.28989655872497,2.773340262620805
2020-04-17,0.31419441011757576,-0.01380146414686529,-0.07952386659610822,-0.23637199649485446,-0.20372025430053556,0.5096950304564369,0.3973941589195136,0.10837182089827412,0.304049044846211,-0.22537053662462156,-0.3694614919999454,0.01023728945084617,-0.1299306329283347,0.09290126440434632,1.506518545300779,1.4758046248502814,1.3553717661037556,1.716598807556422,1.7800160937511524,2.4212054363583655,2.2654230268539326,2.7751093683420875
2020-04-20,0.29657770813029244,-0.03750609353334637,-0.008490524377971154,-0.5410482159634908,-0.2566948303005577,0.3809012837819644,0.4732852184327082,0.13061303782559983,0.030329028739163794,-0.24619638674704583,-0.584408871166804,0.0583686617765775,-0.2199890210264669,-0.041826275683751885,1.505351376980137,1.5378869067383938,1.3510350381844511,1.7182531101713996,1.780609538215268,2.410559923709663,2.3145908783116775,2.8406643592476177
2020-04-21,0.4625511193578068,-0.23408835431999667,-0.21350489769521352,-0.3495910852536598,-0.24213318152907315,0.4364194219340395,0.5838492086417922,-0.03980082318385202,0.10032162721762448,-0.026004091297114923,-0.4849909196276516,0.0171182315176015,-0.03373481116549419,-0.09506796989420148,1.5103903696349366,1.5288483999087685,1.3250086023013907,1.7252852674716357,1.7857932300749524,2.407971808751211,2.33067181728807,2.859343943790561
2020-04-22,0.2541240817769372,0.007570935933039043,-0.1657889471677934,-0.1751447122302477,-0.2628627525223131,0.4042748670254687,0.6171460619752819,0.10226070379740283,-0.058813269065942725,0.08813021717476652,-0.31330056895809694,0.11970398905357874,0.17564274344802927,-0.14585623678877996,1.469410828332043,1.4782919388579676,1.2611098951719801,1.6937581204737786,1.74153953714147,2.3833265194888957,2.3026115005414938,2.790217725884349
2020-04-23,0.18299720888937812,-0.13950524762941896,-0.12308483183040529,-0.11019717215159236,-0.17421371164513805,0.48166761041143086,0.49971554750104086,-0.17593974039240842,0.24026030695873368,-0.15120705765761722,-0.11294393876782055,0.20700310707653558,0.17506942340112303,-0.06252507320493267,1.4539848298007843,1.4722471409774345,1.249153755889064,1.7148200476900357,1.7548304510726613,2.413378497126328,2.316367685702577,2.799756386209644
2020-04-24,0.3988866383938067,-0.004337897806383259,-0.3615399162171645,-0.1628789133970839,-0.22069846328808485,0.5549349515545995,0.3839181541258804,0.07076228462688997,0.08960837543964444,-0.2889693397993026,-0.3318301998799108,0.05592121480769991,-0.1448628461449022,-0.09657288799774262,1.4734214479705983,1.481193159367385,1.2517315627112333,1.7458389083019155,1.7586487590416742,2.408072222730476,2.3009901489289044,2.8137794823638806
2020-04-27,0.17819209149720805,-0.16612629510038973,-0.13341639353818846,-0.23311355017883897,-0.13449501512152867,0.5342473707768989,0.3770535166189722,-0.16186702476602116,0.07717551391327257,-0.09689288618123842,-0.4371927822445898,-0.012251280875232279,-0.14028757487653373,-0.06447142231486634,1.5002550118056892,1.4886024394682793,1.2821256796556952,1.7145390318190639,1.765525535143663,2.4151723044535087,2.2943733040864633,2.8645528964696356
2020-04-28,0.12078868528644349,0.1235425763975627,-0.2732824198550023,-0.033376496952055634,-0.2971699854345079,0.40799522054852244,0.39577101367052386,0.018075356473079833,0.10354290237199738,-0.34047992440462593,-0.35531343555436845,-0.06700747392785979,0.06168125191729436,-0.23828629303958776,1.5315863159483818,1.514172053658254,1.3144294550223314,1.7061142893894352,1.780968953954929,2.467973341927438,2.3127332680365598,2.8803411274906034
2020-04-29,0.3968655951302963,-0.008704177070296151,-0.004546103736144919,-0.1194825061714318,-0.1700423639871836,0.5828847740005442,0.6337734975765825,0.06883989119995426,0.11577829769744837,-0.2668109071516787,-0.44587877698690553,0.16305441748675195,-0.05323415557056158,-0.14163957040382524,1.5099644349600028,1.494646106862646,1.2825430241634916,1.6566314221483405,1.7358542893524225,2.410491018862983,2.253341530071439,2.8223401034417614
2020-04-30,0.3121595153072489,0.15822349963718524,-0.2667973610526625,-0.2519557946479519,-0.013440065593065348,0.3700121137127365,0.41014728703514963,0.036899985123425266,0.03242058806723565,-0.09660609492778319,-0.2432973826412626,0.016706266165767175,0.12396088273001019,-0.2032997147829119,1.4888715503544026,1.4663529458543239,1.2443068553373478,1.6494507370789642,1.729296501433186,2.4365086077768634,2.2286593542792583,2.8164389489763493
2020-05-01,0.3386138970774835,-0.18101114377237928,-0.16067617333306994,0.01099064156485377,-0.17591658369232308,0.40272521342513506,0.48336669007668337,-0.22248732365712443,0.22087848278243777,-0.2705348289797599,-0.3393749082018416,0.3575572179753569,0.033518568322629796,-0.11777314727869567,1.5053803654993916,1.4740252561432121,1.2686098224240185,1.676520201704934,1.7476526001323196,2.4422805847768267,2.232820387430212,2.803046598931076
2020-05-04,0.2369943282020381,0.06657534519803208,-0.26667586526663933,-0.31061799024070386,0.04257979698513373,0.4644487208205948,0.3470283635789431,-0.11176251217908256,0.17498988392808318,-0.14938706069529165,-0.23019204681176336,0.4063965148998574,0.036269156391404114,-0.34759903027229133,1.4616597108310474,1.432667189828771,1.2183222985877689,1.654364619220803,1.7420536656202275,2.3918010335618307,2.208212980498415,2.7543823048299165
2020-05-05,0.13570446038414088,-0.2768010915646623,-0.02723566151095222,-0.3413707176238477,-0.13199477330770598,0.5758880435948834,0.32573282150461824,0.004921951509284664,0.17090718091850154,-0.27627423646774585,-0.346848414311671,0.12092861795965067,-0.14295195930001814,-0.19724734346975384,1.48660485922803,1.450930047658989,1.2576518058471333,1.6696752871130067,1.7919741158131066,2.414859908182294,2.2234747880835424,2.7598658420207203
2020-05-06,0.14686793900647907,-0.0847478551741238,-0.30062067081064536,-0.2306365027123407,-0.15042950356293872,0.3537633271107861,0.4301651339800738,-0.01745309739118442,0.02417192049382559,-0.10475286805935201,-0.20723466133040663,-0.033358775710818245,-0.038637823140016826,-0.11340543207282061,1.4977700591364735,1.4725680519753783,1.2695601547157873,1.7216611855755795,1.829156295076027,2.4151983177463183,2.2241656374219567,2.775319158612769
2020-05-07,0.23601883977755578,-0.1671088922563192,-0.12684477074691192,-0.26338112052930324,-0.1292559691170494,0.5671797057843883,0.3913772411507578,-0.061622291881438654,0.008709522226839739,0.010878849234523022,-0.48229901644863976,0.17897730558810343,0.12727386561175236,-0.11112132043676098,1.5021314511469563,1.50803940402736,1.292397162165184,1.7433592218013996,1.8600302395384574,2.4694275520502744,2.2437907807661377,2.7893695276681085
2020-05-08,0.12839717184434735,-0.15214818011370673,-0.18419423660213102,-0.22334132962192735,-0.1644568081182902,0.46996197791456296,0.4011101691751496,-0.3268037830765058,0.06330507049679737,-0.16331884213792322,-0.31181970128766223,0.3145007371706944,-0.06054266680205096,-0.20649952955295134,1.5133433722663592,1.5121829008329997,1.2756847584086595,1.7322887676847962,1.853040619063606,2.466376380502235,2.2057292907982236,2.7507568751587668
2020-05-11,0.28164762800686244,-0.16986522220901187,-0.21130733122251266,-0.10226781166624574,-0.31394527829995156,0.43663006135856075,0.28146570267159804,0.0016363611659389599,0.14695117998462995,-0.10456730871264279,-0.2641597951221817,-0.030793297917498602,-0.07427677488081719,-0.43504685330412207,1.5163077957356466,1.512906107588433,1.2807825200590321,1.7609094984587923,1.8653033727572728,2.486391075833236,2.1968209846624456,2.757908825615548
2020-05-12,0.19322248590854268,-0.20846259724471222,-0.23237367094730457,-0.18068738332891152,-0.027103648424527046,0.5959103707574265,0.42162513662533857,0.0012381462504767182,0.10541874334021711,-0.1629969247820941,-0.33372784806336514,0.2876379047787344,-0.1278764769483328,-0.17377119766629406,1.5464860917816,1.5436421392453297,1.289528918512193,1.785054260925026,1.9322380536253316,2.506610158540829,2.203410844097101,2.7750820621708208
2020-05-13,0.2521781027039994,-0.25153892020472196,-0.32838133400343095,-0.17024332034267814,0.12480723668941968,0.40000151852336774,0.5757693388856464,-0.1300864517438643,-0.04002701507819062,-0.1432561235628003,-0.26424695446777013,-0.07817920506451728,-0.24287821987405198,-0.10038814573144617,1.5525263087972458,1.5458477372684332,1.2935869124262538,1.7607430805232593,1.9165473008969058,2.5078160022850446,2.2045634353678496,2.769315337605947
2020-05-14,0.23884545829136414,-0.17646547846398727,-0.5183641506021703,-0.151948342806267,-0.041563701373056455,0.7070977063237593,0.3246718679128887,-0.13561750617010568,0.1048713782446722,-0.1370433168637739,-0.25658983482562636,-0.03749255571600607,-0.2032755909005347,-0.32845528290314785,1.5545591228600733,1.5514785069672203,1.3133279873575165,1.7633464061472701,1.9294825426948867,2.5004213842984018,2.2204924526429086,2.7805320999242444
2020-05-15,0.2541612115642254,-0.12371945547519773,-0.15177084310276828,-0.3814011334095878,-0.03298138949382134,0.46503171022593315,0.49448853181639085,-0.10242102499709044,-0.06253174763856897,0.0266281546547857,-0.1636554473427032,0.14231002268382356,-0.18812114899784416,-0.31523795698904095,1.572953242693405,1.568262118689212,1.3286661168066216,1.7666690613714855,1.9398786493974371,2.529032343196197,2.2126261032639603,2.7743572814540536
2020-05-18,0.26627637768458856,-0.03343645821485322,-0.3058595165187964,-0.300077165738872,-0.09326825399267683,0.5040208109739172,0.05301289758466021,-0.01207397981872163,-0.03675738869349365,-0.1836940815310496,-0.206963796206125,0.20407862819689127,-0.2629120904518114,-0.18594778357134178,1.5584078083678727,1.5577630234764914,1.2976360710999857,1.7482769099218913,1.9211311099951247,2.4636459505472326,2.1917073284109168,2.755122000432733
2020-05-19,0.17843231742145405,-0.12773297532316152,-0.14237540436727997,-0.19266148010102638,0.05328337112186124,0.6412108997588603,0.32196185655087084,-0.13682632108259637,0.049260683760704416,-0.06768350847175131,-0.2236622909683944,0.0856704873876466,-0.2573293741293835,-0.20558456811180797,1.5530528406207205,1.5774881537906693,1.274059077472025,1.7288971114702378,1.8634087267286061,2.4502205879153376,2.1809703368780813,2.7431393663341495
2020-05-20,0.22409318574930892,-0.049327671853905325,-0.22467642444577499,-0.23636299278708273,-0.05562538023438061,0.5068175624861802,0.20213831910587382,-0.1970961124464464,-0.08206132524331866,0.00958434555015518,-0.1840916192268414,0.14099425263209653,-0.3425034079727671,-0.1989482711610667,1.5666175500639297,1.588229372432221,1.272375769001937,1.718499766550016,1.881995414842633,2.4468444090159394,2.16168521904991,2.709348962022833
2020-05-21,0.23318122083113688,-0.3193017332137884,-0.1500397974460829,-0.17615442040317733,-0.022769572451613016,0.6073268818333301,0.5082632689177982,-0.14109351337185666,-0.06572055113975767,0.06547602709646538,-0.394435078857811,0.20384219420734467,-0.17838413638552425,-0.22712985117720536,1.5676657099425644,1.607916777042002,1.3186352629071385,1.7272355391047238,1.8733717441039746,2.428169198960504,2.180063570950789,2.6848703565026324
2020-05-22,-0.043214897278236825,-0.21952186456552167,-0.18798733642331297,-0.010093173611523093,-0.19625620297382373,0.29890002706740804,0.481843734009405,-0.17438434415586312,0.21032402113515072,0.03393114163950797,-0.327166097676866,0.21842892370667602,-0.042037284112456455,-0.502618034259232,1.5959173714018435,1.6408538156451415,1.3457628344797574,1.74241029449834,1.9046606546255718,2.451212167887168,2.1836405868401454,2.737174438996678
2020-05-25,0.26128263125147644,-0.11154908136345333,-0.5138652731235686,-0.15019787323838985,-0.09220793692434093,0.45415713588894735,0.29604382338150226,-0.17336448616733535,0.19877981704487555,0.0026871400675492,-0.38293061280364593,0.042775866854763804,-0.13599490775119305,-0.3937323248531933,1.5694714590681176,1.6322463502530544,1.2837781089149274,1.7472226488352383,1.9149388493848802,2.431453886765799,2.174552602537028,2.7271155267080243
2020-05-26,0.19951909711917784,-0.15483143213882242,-0.21053620926709468,-0.26796676918188167,-0.000746603395303809,0.5361527445269988,0.4159527760354229,-0.36748413512624134,0.3107135299714165,-0.04400153052295486,-0.18380846760738562,0.0387628514051547,-0.12808444386897455,-0.28355023494512643,1.557329524917115,1.6385179849665952,1.267566927186508,1.7326009050546485,1.9361759085175583,2.4504854675193255,2.1580320624857374,2.7115359809489337
2020-05-27,0.2330566402404877,-0.27690083860808434,-0.30619004904098285,-0.1985088763974175,0.059154407762686184,0.6081771969176085,0.5118782758344622,-0.14927379054889972,0.121786065418028,0.09857832681298725,-0.1958013180828348,0.23268696318129975,-0.023847363796177287,-0.3650465517296276,1.5772746868334295,1.6796576924764142,1.2797730238522937,1.7687293592681217,1.9806422564668242,2.4771149960320145,2.206592628335365,2.734206053303638
