Fecha_m,Casa_pp,SanCri_pp,Ago_pp,SanMat_q
10/01/2019 08:00,0,0,,11.84476093
10/01/2019 09:00,0,0,0,11.46236593
10/01/2019 10:00,0,0,0,11.84476093
10/01/2019 11:00,0,0,0,11.65493706
10/01/2019 12:00,0,0,0,12.03195703
10/01/2019 13:00,0,0,0,12.03195703
10/01/2019 14:00,0,0,0,11.84476093
10/01/2019 15:00,0,0,0,11.65493706
10/01/2019 16:00,0,0,0,11.65493706
10/01/2019 17:00,0,0,0,11.65493706
10/01/2019 18:00,0.4,0.6,0.2,11.46236593
10/01/2019 19:00,0.4,1.5,0,11.46236593
10/01/2019 20:00,0.3,0.8,2.1,11.84476093
10/01/2019 21:00,4.1,0.8,0.2,12.03195703
10/01/2019 22:00,0,0.3,0,11.65493706
10/01/2019 23:00,0,0.1,0,11.65493706
11/01/2019 00:00,0,0,0,11.84476093
11/01/2019 01:00,0,0,0,12.03195703
11/01/2019 02:00,0,0,0,11.65493706
11/01/2019 03:00,0,0,0,11.84476093
11/01/2019 04:00,0,0,0,12.03195703
11/01/2019 05:00,0,0.1,,12.03195703
11/01/2019 06:00,0,0.1,0,12.03195703
11/01/2019 07:00,0,0.2,0,11.46236593
11/01/2019 08:00,0,0.3,,12.21663639
11/01/2019 09:00,0,0.6,0,11.65493706
11/01/2019 10:00,0,0,0,11.46236593
11/01/2019 11:00,0,0,0,12.03195703
11/01/2019 12:00,0,0,0,11.46236593
11/01/2019 13:00,0.3,0,0,12.03195703
11/01/2019 14:00,0.1,0,0.2,11.65493706
11/01/2019 15:00,0.1,0,1,11.65493706
11/01/2019 16:00,0.9,0,0.7,11.26691861
11/01/2019 17:00,3.1,1.1,1.2,11.65493706
11/01/2019 18:00,1.9,0,2,12.21663639
11/01/2019 19:00,1.9,0,0.9,12.57885126
11/01/2019 20:00,0.1,0,0.2,12.57885126
11/01/2019 21:00,0.1,0,0.6,12.75657327
11/01/2019 22:00,0,0.1,0.4,12.93215271
11/01/2019 23:00,0,0.1,,12.75657327
12/01/2019 00:00,0.1,0.1,0.3,12.75657327
12/01/2019 01:00,0,0.1,0.6,13.10566872
12/01/2019 02:00,0.1,0.1,0.3,13.10566872
12/01/2019 03:00,0.3,0,0.1,12.57885126
12/01/2019 04:00,0.4,0.1,0,12.75657327
12/01/2019 05:00,0.4,0,0.1,12.75657327
12/01/2019 06:00,0.5,0,0,12.75657327
12/01/2019 07:00,1,0,1,12.57885126
12/01/2019 08:00,2.4,0.4,1.3,12.39890233
12/01/2019 09:00,2.4,1.7,1.5,12.03195703
12/01/2019 10:00,0.1,2.7,0.8,12.39890233
12/01/2019 11:00,0,3.2,0,12.03195703
12/01/2019 12:00,0,2.7,0,12.39890233
12/01/2019 13:00,0,1.4,,12.57885126
12/01/2019 14:00,0,0,0.1,12.57885126
12/01/2019 15:00,0,0,0,12.21663639
12/01/2019 16:00,1,1,0,12.39890233
12/01/2019 17:00,0.5,0.5,0.6,12.57885126
12/01/2019 18:00,1,0.4,,13.10566872
12/01/2019 19:00,1.7,0,1,12.93215271
12/01/2019 20:00,0.6,1.1,1.6,13.78052092
12/01/2019 21:00,0.5,0.5,1.9,13.78052092
12/01/2019 22:00,0.8,0.7,0.5,13.78052092
12/01/2019 23:00,0.4,0.1,0,13.78052092
13/01/2019 00:00,0,0.4,0.1,13.94475179
13/01/2019 01:00,0,0.1,0,12.97572218
13/01/2019 02:00,0,0.1,0,12.62348714
13/01/2019 03:00,0,0,0,12.80066582
13/01/2019 04:00,0,0,0,12.44410316
13/01/2019 05:00,0,0,0,12.26242525
13/01/2019 06:00,0,0,0,12.44410316
13/01/2019 07:00,0,0,0,12.07835866
13/01/2019 08:00,0,0,0,11.89180183
13/01/2019 09:00,0,0,0,11.70264576
13/01/2019 10:00,0,0,0,11.70264576
13/01/2019 11:00,0.2,0,,11.89180183
13/01/2019 12:00,0.1,0,0,11.51077315
13/01/2019 13:00,0,0.1,0,11.70264576
13/01/2019 14:00,0,0.3,,11.89180183
13/01/2019 15:00,4.2,0.5,0.6,11.70264576
13/01/2019 16:00,6.8,2.1,3.1,11.89180183
13/01/2019 17:00,1.7,1.1,3.3,12.62348714
13/01/2019 18:00,1.8,1,0.5,14.14768859
13/01/2019 19:00,0.9,0.5,0,13.9855454
13/01/2019 20:00,0.3,0.3,0,14.62464411
13/01/2019 21:00,0.1,0,0,14.46718992
13/01/2019 22:00,0.4,0,0,13.82173882
13/01/2019 23:00,0.1,0,0,13.82173882
14/01/2019 00:00,0,0,0,13.48891313
14/01/2019 01:00,0,0,0,13.44680328
14/01/2019 02:00,0,0,0,13.10566872
14/01/2019 03:00,0,0,,13.10566872
14/01/2019 04:00,0,0,0,13.10566872
14/01/2019 05:00,0,0,0,13.27719559
14/01/2019 06:00,0,0,,13.10566872
14/01/2019 07:00,0,0,0,12.57885126
14/01/2019 08:00,0.3,0.1,0,12.75657327
14/01/2019 09:00,0,0.5,0,12.57885126
14/01/2019 10:00,0,1,0,12.39890233
14/01/2019 11:00,0,0,0,12.39890233
14/01/2019 12:00,0,0,0,12.57885126
14/01/2019 13:00,0,0.5,0,12.93215271
14/01/2019 14:00,0.8,2.8,0.2,12.93215271
14/01/2019 15:00,0.6,4.3,,12.93215271
14/01/2019 16:00,0.9,1.7,1.7,13.10566872
14/01/2019 17:00,0.2,1.9,0,13.27719559
14/01/2019 18:00,0,2.1,0.3,13.44680328
14/01/2019 19:00,0.4,0.2,0.7,13.27719559
14/01/2019 20:00,0,0.1,0,13.27719559
14/01/2019 21:00,0,0,0,12.93215271
14/01/2019 22:00,0,0,0,13.27719559
14/01/2019 23:00,0,0,0,13.27719559
15/01/2019 00:00,0,0.1,0.1,13.27719559
15/01/2019 01:00,0,0,0,12.88845431
15/01/2019 02:00,0,0,0,13.06247902
15/01/2019 03:00,0,0,0,13.06247902
15/01/2019 04:00,0,0,0,12.88845431
15/01/2019 05:00,0,0,0,12.88845431
15/01/2019 06:00,0,0,0,12.88845431
15/01/2019 07:00,0,0,0,12.71234683
15/01/2019 08:00,0,0.2,0,12.71234683
15/01/2019 09:00,0,0.3,0,12.35355672
15/01/2019 10:00,0,0.7,0,12.35355672
15/01/2019 11:00,0,1.1,0,12.35355672
15/01/2019 12:00,0,0,0,12.17069672
15/01/2019 13:00,0,0,0,12.17069672
15/01/2019 14:00,0,0,0,12.17069672
15/01/2019 15:00,0,0,0,11.98539815
15/01/2019 16:00,0.2,0,0,11.79755583
15/01/2019 17:00,2.1,0.8,0.1,12.35355672
15/01/2019 18:00,2.7,2.3,,12.35355672
15/01/2019 19:00,1.3,0.2,1.6,12.88845431
15/01/2019 20:00,0,0,0.1,13.57278935
15/01/2019 21:00,0,0,0,14.22815276
15/01/2019 22:00,0,0,0,17.8671625
15/01/2019 23:00,0,0,0,17.3066325
16/01/2019 00:00,0,0.1,0,14.38789742
16/01/2019 01:00,0,0.4,0,14.30822034
16/01/2019 02:00,0.1,0.3,0.2,13.65621404
16/01/2019 03:00,0,0,0,13.9855454
16/01/2019 04:00,0,0,0,13.9855454
16/01/2019 05:00,0,0,0,13.65621404
16/01/2019 06:00,0,0,0,13.65621404
16/01/2019 07:00,0,0,0,13.48891313
16/01/2019 08:00,0,0,0,13.3197748
16/01/2019 09:00,0,0,0,13.48891313
16/01/2019 10:00,0,0,0,12.97572218
16/01/2019 11:00,0,0,0,12.97572218
16/01/2019 12:00,0,0,0,13.14873411
16/01/2019 13:00,0,0,0,13.14873411
16/01/2019 14:00,0.6,0.7,0,12.80066582
16/01/2019 15:00,0,2.4,0.4,13.14873411
16/01/2019 16:00,0.9,0.3,0,13.14873411
16/01/2019 17:00,0,0.5,0.2,13.3197748
16/01/2019 18:00,0,1.3,0,13.9855454
16/01/2019 19:00,0,1.3,0,14.14768859
16/01/2019 20:00,0,0.1,0,14.62464411
16/01/2019 21:00,0,0,0,14.30822034
16/01/2019 22:00,0.7,0.2,0.4,14.62464411
16/01/2019 23:00,0,0.1,0,17.5868975
17/01/2019 00:00,0,0,0,14.46718992
17/01/2019 01:00,0,0,0,17.72703
17/01/2019 02:00,0,0,0,14.50669376
17/01/2019 03:00,0,0,0,14.66377614
17/01/2019 04:00,0,0,0,14.66377614
17/01/2019 05:00,0,0,0,14.34810732
17/01/2019 06:00,0,0,0,14.02623506
17/01/2019 07:00,0,0.1,0,14.18797063
17/01/2019 08:00,0,0.3,0,13.69775943
17/01/2019 09:00,0,0.1,0,14.02623506
17/01/2019 10:00,0,0.1,0,13.69775943
17/01/2019 11:00,0,0.1,0,13.69775943
17/01/2019 12:00,0,0.4,0,13.53090816
17/01/2019 13:00,0.8,0.4,0.7,13.36223513
17/01/2019 14:00,0.1,1,0.1,13.53090816
17/01/2019 15:00,0.8,0.3,0,13.69775943
17/01/2019 16:00,0,0,0,13.69775943
17/01/2019 17:00,0,0,0,13.69775943
17/01/2019 18:00,0,0,0,13.86284936
17/01/2019 19:00,0,0,0,13.86284936
17/01/2019 20:00,0,0,0,13.69775943
17/01/2019 21:00,0,0,,13.69775943
17/01/2019 22:00,0.1,0,0,13.36223513
17/01/2019 23:00,0,0,0,13.53090816
18/01/2019 00:00,0,0,0,13.19167633
18/01/2019 01:00,0,0,0,13.27719559
18/01/2019 02:00,0,0,0,12.93215271
18/01/2019 03:00,0,0,0,13.27719559
18/01/2019 04:00,0,0,0,12.93215271
18/01/2019 05:00,0,0,0,12.93215271
18/01/2019 06:00,0,0,0,13.27719559
18/01/2019 07:00,0,0.2,0,13.10566872
18/01/2019 08:00,0.1,0.2,0,12.93215271
18/01/2019 09:00,0.1,0.7,0,12.93215271
18/01/2019 10:00,0.5,0.2,0.3,12.75657327
18/01/2019 11:00,0.1,2.7,0.4,12.75657327
18/01/2019 12:00,0.3,0.4,0.5,12.75657327
18/01/2019 13:00,0.8,0.9,1.4,12.93215271
18/01/2019 14:00,2.8,0.2,0.4,13.10566872
18/01/2019 15:00,2.2,1.5,0.5,13.44680328
18/01/2019 16:00,1,1.6,1.3,14.10730585
18/01/2019 17:00,1.5,1,0.6,19.688885
18/01/2019 18:00,2.6,1.4,0.9,21.931005
18/01/2019 19:00,0.1,0.5,0.8,25.294185
18/01/2019 20:00,0.1,0.4,0,22.491535
18/01/2019 21:00,0,0.3,0,22.491535
18/01/2019 22:00,0,0.2,0,18.567825
18/01/2019 23:00,0,0,0,19.128355
19/01/2019 00:00,0,0.1,0,18.567825
19/01/2019 01:00,0,0.2,0,18.007295
19/01/2019 02:00,0,0.1,0,14.42759138
19/01/2019 03:00,0,0.1,0.1,14.58542016
19/01/2019 04:00,1.1,0,0.3,14.26823574
19/01/2019 05:00,0,0,0,14.42759138
19/01/2019 06:00,0,0,0,14.10730585
19/01/2019 07:00,0,0.1,0,14.26823574
19/01/2019 08:00,0,0.7,0.2,14.10730585
19/01/2019 09:00,0.2,0.8,0.1,13.78052092
19/01/2019 10:00,0.1,1.1,0,13.78052092
19/01/2019 11:00,0,0.2,0,13.78052092
19/01/2019 12:00,0.4,0.3,0,13.78052092
19/01/2019 13:00,0,0,0,13.61455766
19/01/2019 14:00,0,,0,13.78052092
19/01/2019 15:00,0.4,0.1,0,13.78052092
19/01/2019 16:00,0,0,0,13.61455766
19/01/2019 17:00,0,0,0,13.61455766
19/01/2019 18:00,0,0,0,13.61455766
19/01/2019 19:00,0,0,0,13.27719559
19/01/2019 20:00,0,0,0,13.61455766
19/01/2019 21:00,0,0,0,13.61455766
19/01/2019 22:00,0,0,0,13.27719559
19/01/2019 23:00,0,0,0,13.44680328
20/01/2019 00:00,0,0,0,13.44680328
20/01/2019 01:00,0,0,0,13.44680328
20/01/2019 02:00,0,0,0,13.44680328
20/01/2019 03:00,0,0,0,13.44680328
20/01/2019 04:00,0,0,0,13.27719559
20/01/2019 05:00,0,0,0,13.10566872
20/01/2019 06:00,0,0,0,13.10566872
20/01/2019 07:00,0,0,0,13.61455766
20/01/2019 08:00,0,0,0,13.44680328
20/01/2019 09:00,0,0,0,13.44680328
20/01/2019 10:00,0,0,0,13.10566872
20/01/2019 11:00,0,0,0,13.10566872
20/01/2019 12:00,0,0,0,13.10566872
20/01/2019 13:00,0,0,0,13.10566872
20/01/2019 14:00,0,0,0,12.93215271
20/01/2019 15:00,0,0,0,12.93215271
20/01/2019 16:00,0,0,0,12.93215271
20/01/2019 17:00,0,0,0,12.93215271
20/01/2019 18:00,0,0,0,12.93215271
20/01/2019 19:00,0,0,0,12.57885126
20/01/2019 20:00,0,0,0,12.93215271
20/01/2019 21:00,0,0,0,12.75657327
20/01/2019 22:00,0,0,0,12.75657327
20/01/2019 23:00,0,0,0,12.75657327
21/01/2019 00:00,0,0,0,12.93215271
21/01/2019 01:00,0.1,0,0,12.80066582
21/01/2019 02:00,0,0,0,12.62348714
21/01/2019 03:00,0,0,,12.80066582
21/01/2019 04:00,0,0,,12.62348714
21/01/2019 05:00,0,0,0,12.62348714
21/01/2019 06:00,0,0,0,12.62348714
21/01/2019 07:00,0,0,0,12.44410316
21/01/2019 08:00,0,0,0,12.07835866
21/01/2019 09:00,0,0,0,12.44410316
21/01/2019 10:00,0,0,0,12.44410316
21/01/2019 11:00,0,0,0,12.44410316
21/01/2019 12:00,0,0,0,12.26242525
21/01/2019 13:00,0,0.2,0,12.26242525
21/01/2019 14:00,0,0,0,12.07835866
21/01/2019 15:00,0,0,0,12.07835866
21/01/2019 16:00,0,0,0,12.07835866
21/01/2019 17:00,0,1.7,0,12.07835866
21/01/2019 18:00,0,0.6,2.6,12.07835866
21/01/2019 19:00,0.4,0.6,0.5,12.26242525
21/01/2019 20:00,1,1.1,0.7,12.44410316
21/01/2019 21:00,0.1,0.3,0,12.62348714
21/01/2019 22:00,0,0.3,0.2,13.14873411
21/01/2019 23:00,0.7,1,1.1,13.3197748
22/01/2019 00:00,1.1,1.6,1.4,13.14873411
22/01/2019 01:00,0.3,0.5,0.1,13.44680328
22/01/2019 02:00,0,0.5,0.1,13.61455766
22/01/2019 03:00,0,0.4,0,13.61455766
22/01/2019 04:00,0,0.3,0,13.44680328
22/01/2019 05:00,0,0.5,0.1,13.27719559
22/01/2019 06:00,0,0.4,0,13.61455766
22/01/2019 07:00,0,0.3,0,13.10566872
22/01/2019 08:00,0,0.6,0,13.27719559
22/01/2019 09:00,0,0.8,0,12.93215271
22/01/2019 10:00,0,0.2,0,12.93215271
22/01/2019 11:00,0,0.1,0.5,13.27719559
22/01/2019 12:00,0,0.6,0,12.75657327
22/01/2019 13:00,0,0,0,12.93215271
22/01/2019 14:00,0.3,0,0,12.93215271
22/01/2019 15:00,0,0,0,13.10566872
22/01/2019 16:00,0,0,0,13.27719559
22/01/2019 17:00,0,0,0,13.78052092
22/01/2019 18:00,0,0,0,13.61455766
22/01/2019 19:00,0,0,0,13.61455766
22/01/2019 20:00,0,0,0,13.44680328
22/01/2019 21:00,0,0.1,0,13.27719559
22/01/2019 22:00,0.4,0.7,1,13.10566872
22/01/2019 23:00,0.1,0.1,0.1,13.27719559
23/01/2019 00:00,0,0,0,12.93215271
23/01/2019 01:00,0,0,0,13.3197748
23/01/2019 02:00,0,0,0,12.97572218
23/01/2019 03:00,0,0,0,13.3197748
23/01/2019 04:00,0,0.1,0,13.14873411
23/01/2019 05:00,0,0,0,13.14873411
23/01/2019 06:00,0.1,0.1,0,12.97572218
23/01/2019 07:00,0,0.3,0,13.14873411
23/01/2019 08:00,0,0.1,0,13.14873411
23/01/2019 09:00,0,0.5,0,12.97572218
23/01/2019 10:00,0,0,0,13.3197748
23/01/2019 11:00,0,0,0,12.97572218
23/01/2019 12:00,0,0,0,12.97572218
23/01/2019 13:00,0,0,0,12.80066582
23/01/2019 14:00,0,0,0,12.26242525
23/01/2019 15:00,0,0,0,13.14873411
23/01/2019 16:00,0,0,0,12.44410316
23/01/2019 17:00,1.1,0,0,12.97572218
23/01/2019 18:00,0.5,0,0,12.97572218
23/01/2019 19:00,0.1,0,0,13.82173882
23/01/2019 20:00,0.1,0,0.1,13.65621404
23/01/2019 21:00,0,0,0.1,13.9855454
23/01/2019 22:00,0,0.1,0,14.62464411
23/01/2019 23:00,0,0.1,0,14.46718992
24/01/2019 00:00,0,0.5,0.1,14.62464411
24/01/2019 01:00,0.2,0.3,0.1,13.82173882
24/01/2019 02:00,0,0.2,0,13.82173882
24/01/2019 03:00,0,0.1,0,13.48891313
24/01/2019 04:00,0,0.3,0.2,13.3197748
24/01/2019 05:00,0,0,0.2,13.48891313
24/01/2019 06:00,0,0,0.1,13.3197748
24/01/2019 07:00,0,0.1,0,13.14873411
24/01/2019 08:00,0,0.4,0,13.3197748
24/01/2019 09:00,0,0.1,0,13.14873411
24/01/2019 10:00,0,0.1,0.2,13.14873411
24/01/2019 11:00,0.3,0.2,0,12.97572218
24/01/2019 12:00,0.9,0.2,0,13.14873411
24/01/2019 13:00,0,0.5,0.4,12.80066582
24/01/2019 14:00,0,1.6,0.3,12.97572218
24/01/2019 15:00,0,0.2,0.2,12.80066582
24/01/2019 16:00,0,0.6,0,13.14873411
24/01/2019 17:00,4.2,2.1,0.6,13.14873411
24/01/2019 18:00,3.4,0.8,1,13.48891313
24/01/2019 19:00,0.6,3,0.3,14.30822034
24/01/2019 20:00,0,0.6,0.2,18.1474275
24/01/2019 21:00,0,0,0,18.1474275
24/01/2019 22:00,0,0,0,17.5868975
24/01/2019 23:00,0,0,0,14.14768859
25/01/2019 00:00,0,0,0,14.14768859
25/01/2019 01:00,0,0,0,14.14768859
25/01/2019 02:00,0,0,0,13.9855454
25/01/2019 03:00,0,0,0,13.82173882
25/01/2019 04:00,0,0,0,13.65621404
25/01/2019 05:00,0,0,0,13.48891313
25/01/2019 06:00,0,0,0,13.65621404
25/01/2019 07:00,0,0,0,13.3197748
25/01/2019 08:00,0,0,0,13.14873411
25/01/2019 09:00,0,0,0,13.14873411
25/01/2019 10:00,0,0,0,13.14873411
25/01/2019 11:00,0,0.6,0,12.97572218
25/01/2019 12:00,0,1,0.1,13.3197748
25/01/2019 13:00,0,0.7,0.1,12.97572218
25/01/2019 14:00,0,0.2,0,13.14873411
25/01/2019 15:00,0,2.5,0,12.97572218
25/01/2019 16:00,2.9,3.2,0,12.80066582
25/01/2019 17:00,3.2,1.3,0,12.80066582
25/01/2019 18:00,11.5,3.2,0,13.48891313
25/01/2019 19:00,3.8,2.4,3.9,22.0711375
25/01/2019 20:00,0.8,0.5,2.4,24.8737875
25/01/2019 21:00,1.6,1.1,1.3,23.1921975
25/01/2019 22:00,1.7,0.6,0.5,22.6316675
25/01/2019 23:00,1.8,0.5,0.1,24.8737875
26/01/2019 00:00,1.6,0.3,0,23.1921975
26/01/2019 01:00,1.1,0,0,22.491535
26/01/2019 02:00,0.1,0.1,0,21.370475
26/01/2019 03:00,0,0,0,19.688885
26/01/2019 04:00,0,0,0,19.688885
26/01/2019 05:00,0,0,0,18.567825
26/01/2019 06:00,0,0,0,18.567825
26/01/2019 07:00,0,0,0,18.567825
26/01/2019 08:00,0,0,0,17.446765
26/01/2019 09:00,0,0,0,17.446765
26/01/2019 10:00,0,0,0,14.58542016
26/01/2019 11:00,0,0,0,17.446765
26/01/2019 12:00,0,0,0,18.567825
26/01/2019 13:00,0,0,0,20.249415
26/01/2019 14:00,0,0,0.3,19.688885
26/01/2019 15:00,0.3,0,0,19.688885
26/01/2019 16:00,0,0,0,21.370475
26/01/2019 17:00,0,0,0,18.567825
26/01/2019 18:00,2.4,1.7,1.1,19.128355
26/01/2019 19:00,4,0.1,5.6,19.688885
26/01/2019 20:00,2.6,0,4.6,24.733655
26/01/2019 21:00,0.2,0,1.3,25.854715
26/01/2019 22:00,0.5,0,0,26.415245
26/01/2019 23:00,0,0.6,0,28.657365
27/01/2019 00:00,0,0.8,0.3,28.096835
27/01/2019 01:00,0,1,2.7,27.1159075
27/01/2019 02:00,0.1,0.5,1,25.4343175
27/01/2019 03:00,0.1,0.4,0.7,23.7527275
27/01/2019 04:00,0,0.4,0.7,24.3132575
27/01/2019 05:00,0,0.5,0.5,24.3132575
27/01/2019 06:00,0,0.4,0.3,23.7527275
27/01/2019 07:00,0,1,0,23.1921975
27/01/2019 08:00,0,2,0,22.6316675
27/01/2019 09:00,0,3.1,0,23.7527275
27/01/2019 10:00,0,2.1,0,22.0711375
27/01/2019 11:00,0,0.5,0,21.5106075
27/01/2019 12:00,0,0.3,0,21.5106075
27/01/2019 13:00,0,0.6,0,21.5106075
27/01/2019 14:00,0.2,0.3,2.8,25.4343175
27/01/2019 15:00,1.1,4.5,5.9,29.9185575
27/01/2019 16:00,1.8,2.7,2.8,33.8422675
27/01/2019 17:00,0,0.1,0,33.2817375
27/01/2019 18:00,0,0.5,0.1,31.6001475
27/01/2019 19:00,0,0.2,0,29.3580275
27/01/2019 20:00,0,0,0,29.3580275
27/01/2019 21:00,0,0,0,27.6764375
27/01/2019 22:00,0,0,0,26.5553775
27/01/2019 23:00,0,0,0,25.4343175
28/01/2019 00:00,0,0,0,24.8737875
28/01/2019 01:00,0,0,0,25.294185
28/01/2019 02:00,0,0,0,25.294185
28/01/2019 03:00,0,0,0,24.173125
28/01/2019 04:00,0,0,0,23.052065
28/01/2019 05:00,0,0,0,23.052065
28/01/2019 06:00,0,0,0,23.612595
28/01/2019 07:00,0,0,0,21.931005
28/01/2019 08:00,0,0,0,23.052065
28/01/2019 09:00,0,0,0,22.491535
28/01/2019 10:00,0,0,0,21.931005
28/01/2019 11:00,0,0,0,20.809945
28/01/2019 12:00,0,0,0,20.809945
28/01/2019 13:00,0,0.3,0,21.931005
28/01/2019 14:00,0,3.5,0.5,19.128355
28/01/2019 15:00,0,0.4,4.6,20.809945
28/01/2019 16:00,1.2,0,1.2,21.370475
28/01/2019 17:00,0.7,0.3,0.5,20.249415
28/01/2019 18:00,2.3,3,0.5,25.294185
28/01/2019 19:00,2,1.3,3.2,28.657365
28/01/2019 20:00,2.3,0.1,1,32.581075
28/01/2019 21:00,1,0.4,1,34.823195
28/01/2019 22:00,0.1,0.8,1.3,34.262665
28/01/2019 23:00,0.4,0.8,1.6,30.338955
29/01/2019 00:00,0.1,0.4,1.2,31.460015
29/01/2019 01:00,0.1,0.2,0.7,28.5172325
29/01/2019 02:00,0.3,0.2,0.3,29.0777625
29/01/2019 03:00,1.8,0.4,1.1,26.8356425
29/01/2019 04:00,0.3,0.3,0.1,27.9567025
29/01/2019 05:00,0,0.3,0,29.0777625
29/01/2019 06:00,0,0.3,0,29.0777625
29/01/2019 07:00,0.1,0.6,0.2,26.8356425
29/01/2019 08:00,0.2,2.1,0,27.3961725
29/01/2019 09:00,0,1.8,0,26.8356425
29/01/2019 10:00,0,1.4,0,25.7145825
29/01/2019 11:00,0,0,0,25.7145825
29/01/2019 12:00,0.1,0.7,0,26.8356425
29/01/2019 13:00,0,0.2,0,27.3961725
29/01/2019 14:00,0.3,0.1,0,27.3961725
29/01/2019 15:00,1.7,0,0.5,29.0777625
29/01/2019 16:00,3.7,0.9,1.6,30.7593525
29/01/2019 17:00,1.7,3,2,40.8488925
29/01/2019 18:00,2.4,2.2,2.4,43.0910125
29/01/2019 19:00,2.8,2.7,3.8,44.7726025
29/01/2019 20:00,0.3,1.7,1.9,42.5304825
29/01/2019 21:00,0,0.5,0.3,42.5304825
29/01/2019 22:00,0,0,0,41.4094225
29/01/2019 23:00,0,0,0,39.7278325
30/01/2019 00:00,0,0,0,38.0462425
30/01/2019 01:00,0,0,0,34.1225325
30/01/2019 02:00,0.1,0.5,0,33.0014725
30/01/2019 03:00,0,0.5,0.1,34.1225325
30/01/2019 04:00,0,0,0,33.5620025
30/01/2019 05:00,0,0.6,1.3,33.5620025
30/01/2019 06:00,0,0.3,0.4,33.5620025
30/01/2019 07:00,0.1,0.6,0.1,31.3198825
30/01/2019 08:00,0,0.3,0.1,31.8804125
30/01/2019 09:00,0,0.1,0,29.6382925
30/01/2019 10:00,0,0,0,30.7593525
30/01/2019 11:00,0,0,0,29.6382925
30/01/2019 12:00,0,0,0.1,28.5172325
30/01/2019 13:00,0,0,0,30.1988225
30/01/2019 14:00,0,0.5,0.4,28.5172325
30/01/2019 15:00,0.6,1.7,1.7,29.0777625
30/01/2019 16:00,0.7,1.7,1.1,33.5620025
30/01/2019 17:00,1.8,1.5,3,36.9251825
30/01/2019 18:00,2.6,1.4,1.1,41.4094225
30/01/2019 19:00,0.7,1.1,0,42.5304825
30/01/2019 20:00,0,0.4,0,43.0910125
30/01/2019 21:00,0,0.5,0,38.0462425
30/01/2019 22:00,0,0.6,0,38.0462425
30/01/2019 23:00,0,0.4,0,36.3646525
31/01/2019 00:00,0,0,0,35.2435925
31/01/2019 01:00,0,0.1,0,31.460015
31/01/2019 02:00,0,0,0,32.581075
31/01/2019 03:00,0,0,0,33.141605
31/01/2019 04:00,0,0,0,29.217895
31/01/2019 05:00,0,0,0,29.778425
31/01/2019 06:00,0,0,0,32.581075
31/01/2019 07:00,0,0,0,28.657365
31/01/2019 08:00,0,0.2,0,28.657365
31/01/2019 09:00,0,0.3,0,28.096835
31/01/2019 10:00,0,0.9,0,29.217895
31/01/2019 11:00,0,0,0,27.536305
31/01/2019 12:00,0,0,0,26.975775
31/01/2019 13:00,0,0,0,25.854715
31/01/2019 14:00,0,0,0,26.975775
31/01/2019 15:00,0.8,0,0,25.294185
31/01/2019 16:00,0,0,0,24.733655
31/01/2019 17:00,0,0.3,0.7,25.294185
31/01/2019 18:00,0,0.9,0.3,26.975775
31/01/2019 19:00,0,0.5,0.5,28.096835
31/01/2019 20:00,0,0,0,26.415245
31/01/2019 21:00,0,0,0,26.975775
31/01/2019 22:00,0,0,0,25.294185
31/01/2019 23:00,0,0,0,24.733655
1/02/2019 00:00,,,,23.612595
1/02/2019 01:00,0,0,0,28.096835
1/02/2019 02:00,0,0,0,27.536305
1/02/2019 03:00,0,0,0,27.536305
1/02/2019 04:00,0,0,0,26.415245
1/02/2019 05:00,0,0,0,25.294185
1/02/2019 06:00,0,0,0,24.173125
1/02/2019 07:00,0,0,0,25.294185
1/02/2019 08:00,0,0,0,24.173125
1/02/2019 09:00,0,0,0,24.173125
1/02/2019 10:00,0,0,0,23.052065
1/02/2019 11:00,0,0,0,24.173125
1/02/2019 12:00,0,0,0,22.491535
1/02/2019 13:00,0,0,0,23.052065
1/02/2019 14:00,0,0,0.7,22.491535
1/02/2019 15:00,0,1.6,0.4,23.052065
1/02/2019 16:00,0.3,1.2,0,22.491535
1/02/2019 17:00,0.3,0.5,0.1,23.052065
1/02/2019 18:00,0,0.2,0,24.173125
1/02/2019 19:00,0,1.7,0,23.052065
1/02/2019 20:00,0,0,0,23.052065
1/02/2019 21:00,0,0,0,22.491535
1/02/2019 22:00,0,0,0,23.612595
1/02/2019 23:00,0,0,0,22.491535
2/02/2019 00:00,0,0,0,22.491535
2/02/2019 01:00,0,0,0,22.7718
2/02/2019 02:00,0,0,0,21.65074
2/02/2019 03:00,0,0,0,21.65074
2/02/2019 04:00,0,0,0,22.21127
2/02/2019 05:00,0,0,0,21.65074
2/02/2019 06:00,0,0,0,20.52968
2/02/2019 07:00,0,0,0,21.09021
2/02/2019 08:00,0,0,0,20.52968
2/02/2019 09:00,0,0,0,20.52968
2/02/2019 10:00,0,0,0,21.65074
2/02/2019 11:00,0.1,0,0,19.40862
2/02/2019 12:00,0.5,0,0,21.09021
2/02/2019 13:00,1.9,0,0,19.96915
2/02/2019 14:00,0.3,0,0,19.96915
2/02/2019 15:00,0,0,,22.21127
2/02/2019 16:00,0.5,0.6,2.8,22.21127
2/02/2019 17:00,0.9,0.6,0.2,22.21127
2/02/2019 18:00,0,0,0,21.65074
2/02/2019 19:00,0,0,0,22.7718
2/02/2019 20:00,0,0,0,22.21127
2/02/2019 21:00,0,0.2,0,22.21127
